"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Optimal Incentive Design for Cloud-Enabled Multimedia Crowdsourcing","S. Maharjan; Y. Zhang; S. Gjessing","Simula Research Laboratory, Fornebu, Norway; Simula Research Laboratory, Norway; Simula Research Laboratory, Norway",IEEE Transactions on Multimedia,"15 Nov 2016","2016","18","12","2470","2481","Multimedia crowdsourcing possesses a huge potential to actualize many new applications that are expected to yield tremendous benefits in diverse fields including environment monitoring, emergency rescues during natural catastrophes, online education, sports, and entertainment. Nonetheless, multimedia crowdsourcing unfolds new challenges such as big data acquisition and processing, more stringent quality of service requirements, and heterogeneity of crowdsensors. Consequently, incentive mechanisms specifically tailored to multimedia crowdsourcing applications need to be developed to fully utilize the potential of multimedia crowdsourcing. In this paper, we design an optimal incentive mechanism for the smartphone contributors to participate in a cloud-enabled multimedia crowdsourcing scheme. We establish a condition that determines whether the smartphones are eligible to participate, and provide a close form expression for the optimal duration of service from the contributors, for a given reward from the crowdsourcer. Consequently, we derive the conditions for existence of an optimal reward for the contributors from the crowdsourcer, and prove its uniqueness. We numerically illustrate the performance of our model considering logarithmic and linear cost functions for the cloud resources. The similarity of the results for different cost models corroborates the validity of our model and the results, whereas the difference in the magnitudes suggests that the strategy of the crowdsourcer as well as the strategies of the smartphone participants considerably depend on the cloud cost model.","1941-0077","","10.1109/TMM.2016.2604080","Research Council of Norway(grant numbers:240079/F20); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7555338","Crowdsourcing;energy consumption;multimedia cloud;quality of service;reward;utility","Multimedia communication;Crowdsourcing;Streaming media;Sensors;Mobile communication;Cloud computing","","17","","35","IEEE","29 Aug 2016","","","IEEE","IEEE Journals"
"SybSub: Privacy-Preserving Expressive Task Subscription With Sybil Detection in Crowdsourcing","J. Shu; X. Liu; K. Yang; Y. Zhang; X. Jia; R. H. Deng","Department of Computer Science, City University of Hong Kong, Hong Kong; School of Information Systems, Singapore Management University, Singapore; Department of Computer Science, University of Memphis, Memphis, TN, USA; National Engineering Laboratory for Wireless Security, Xi’an University of Posts and Telecommunications, Xi’an; Department of Computer Science, City University of Hong Kong, Hong Kong; School of Information Systems, Singapore Management University, Singapore",IEEE Internet of Things Journal,"8 May 2019","2019","6","2","3003","3013","The past decade has witnessed the rise of crowdsourcing, and privacy in crowdsourcing has also gained rising concern in the meantime. Task matching or task subscription is one of indispensable services in crowdsourcing, but few mechanisms can achieve the expressive task subscription while protecting the privacy. In this paper, we focus on the privacy leaks and attacks during task subscription in crowdsourcing, and propose a privacy-preserving task subscription scheme with sybil detection, called SybSub. The SybSub scheme achieves the expressiveness of task subscription in the multisubscriber and multipublisher crowdsourcing while protecting the privacy of both subscribers and publishers against the semi-honest crowdsourcing service provider, and meanwhile supports the sybil attack detection against greedy subscribers. We implement the SybSub scheme and evaluate it thoroughly. Performance results validate that the SybSub scheme is efficient and feasible.","2327-4662","","10.1109/JIOT.2018.2877780","Research Grants Council of Hong Kong(grant numbers:GRF CityU 11208917,CRF CityU C1008-16G); National Natural Science Foundation of China(grant numbers:61732022,61702105); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8506390","Crowdsourcing;expressiveness;privacy-preserving;sybil detection;task subscription","Task analysis;Crowdsourcing;Privacy;Encryption;Numerical models;Internet of Things","","13","","40","IEEE","24 Oct 2018","","","IEEE","IEEE Journals"
"Small Profits and Quick Returns: An Incentive Mechanism Design for Crowdsourcing Under Continuous Platform Competition","D. Baek; J. Chen; B. J. Choi","Department of Computer Science, Stony Brook University, New York, USA; Department of Computer Science, Stony Brook University, New York, USA; Department of Computer Science and Engineering, Soongsil University, Seoul, South Korea",IEEE Internet of Things Journal,"10 Jan 2020","2020","7","1","349","362","Crowdsourcing can be applied to provide scalable and efficient services to support various tasks. As the driving force of crowdsourcing is the interaction among participants, various incentive mechanisms have been proposed to attract and retain a sufficient number of participants to provide a sustainable crowdsourcing service. However, there exist some gaps between the modeled entities or markets in the existing works and those in reality: 1) dichotomous task valuation and workers' punctuality and 2) crowdsourcing service market monopolized by a platform. To bridge those gaps of such impractical assumption, we model workers' heterogeneous punctuality behavior and task depreciation over time. Based on those models, we propose an expected social welfare maximizing (ESWM) mechanism that aims to maximize the expected social welfare (ESW) by attracting and retaining more participants in the long term, i.e., multiple rounds of crowdsourcing. In the evaluation, we modeled the continuous competition between the ESWM and one of the existing works in both short-term and long-term scenarios. The simulation results show that the ESWM mechanism achieves higher ESW and platform utility than the benchmark by attracting and retaining more participants. Moreover, we prove that the ESWM mechanism achieves the desirable economic properties: individual rationality, budget balance, computational efficiency, and truthfulness.","2327-4662","","10.1109/JIOT.2019.2953278","Ministry of Science and ICT (MSIT), Korea, under the ICT Consilience Creative program(grant numbers:IITP-2019-2011-1-00783); Institute for Information & communications Technology Planning & Evaluation (IITP); National Research Foundation of Korea(grant numbers:NRF-2019R1C1C1007277); NSF CAREER Award, the United States.(grant numbers:1553385); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8897639","Crowdsourcing;distributed computing;incentive mechanism","Task analysis;Crowdsourcing;Cost accounting;Sensors;Internet of Things;Bridges","","11","","29","IEEE","13 Nov 2019","","","IEEE","IEEE Journals"
"Two-Stage Game Design of Payoff Decision-Making Scheme for Crowdsourcing Dilemmas","H. Xia; R. Zhang; X. Cheng; T. Qiu; D. O. Wu","College of Information Science and Engineering, Ocean University of China, Qingdao, China; College of Information Science and Engineering, Ocean University of China, Qingdao, China; College of Computer Science and Technology, Qingdao University, Qingdao, China; School of Computer Science and Technology, College of Intelligence and Computing, Tianjin University, Tianjin, China; Department of Electrical and Computer Engineering, University of Florida, Gainesville, FL, USA",IEEE/ACM Transactions on Networking,"15 Dec 2020","2020","28","6","2741","2754","Crowdsourcing uses collective intelligence to finish complicated tasks and is widely applied in many fields. However, the crowdsourcing dilemmas between the task requester and the task completer restrict the efficiency of system severely, e.g., the cooperation dilemma leads to the failure in the interactions and the quality of service dilemma results in the inability of task completer to provide high-quality service. Current research usually focuses on solving only one aforementioned dilemma and fails to integrate perfectly with the service architectural pattern of crowdsourcing systems. In this article, combined with the crowdsourcing interaction phase, we limit the objects that cause dilemma and propose a  $\boldsymbol {t}$ wo-stage  $\boldsymbol {g}$ ame  $\boldsymbol {p}$ ayoff  $\boldsymbol {d}$ ecision-making scheme (TGPD) to overcome these shortcomings. To solve the cooperation dilemma between the requester and the crowdsourcing platform, we first propose a dynamic payment method based on the reputation-quality rules for the task requester, and then develop a cos-evaluation algorithm to estimate platform’s cost, last design a co-determine algorithm to determine whether the platform adopts a cooperative strategy. To address the quality of service dilemma between the crowdsourcing platform and the workers, we first present an auction-screening method to estimate the reasonable recruitment range of workers which can be optimized by the result of cos-evaluation algorithm, and then use a reward distribution method to motivate workers to complete tasks with high quality and on time. The experimental results indicate that our new scheme successfully increases the worker’s and platforms’ payoffs at the same time, improves the accuracy of screening workers, enhances the worker’s quality of service, and decreases the platform’s cost.","1558-2566","","10.1109/TNET.2020.3018448","National Natural Science Foundation of China (NSFC)(grant numbers:61872205); National Key Research and Development Program of China(grant numbers:2019YFB1703601); Shandong Provincial Natural Science Foundation(grant numbers:ZR2019MF018); Source Innovation Project of Qingdao(grant numbers:18-2-2-56-jch); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9180340","Cooperation dilemma;quality of service dilemma;two-stage game;dynamic payment;auction screening","Task analysis;Crowdsourcing;Quality of service;Games;Decision making;Recruitment;Incentive schemes","","11","","46","CCBY","31 Aug 2020","","","IEEE","IEEE Journals"
"Differentially Private Crowdsourcing With the Public and Private Blockchain","M. Wang; T. Zhu; X. Zuo; M. Yang; S. Yu; W. Zhou","School of Computer Science, University of Technology Sydney, Ultimo, NSW, Australia; School of Computer Science, University of Technology Sydney, Ultimo, NSW, Australia; School of Computer Science, University of Technology Sydney, Ultimo, NSW, Australia; Data61, Commonwealth Scientific and Industrial Research Organization, Canberra, ACT, Australia; School of Computer Science, University of Technology Sydney, Ultimo, NSW, Australia; Faculty of Data Science, City University of Macau, Macau, China",IEEE Internet of Things Journal,"5 May 2023","2023","10","10","8918","8930","As a result of the rapid development of Internet of Things (IoT) systems, an increasing number of academics are focusing on finding new applications for IoT systems. For IoT systems, crowdsourcing is a prevalent practise. Due to the large number of deployed devices in IoT networks, more research is still required on the privacy and trust issues that arise when utilizing crowdsourcing. As a result of the characteristics of social computing, the crowdsourcing network poses issues in terms of confidentiality and reliability. To consolidate and create this industry, we have built a differentially private crowdsourcing system that integrates public and private blockchains to address the privacy and trust issues of conventional crowdsourcing systems. Our proposed solution enables varying levels of privacy protection to protect the user’s identity and location. Moreover, the installation of blockchain networks might potentially ensure the data’s integrity. In the conclusion of this article, the possibility of deploying a crowdsourcing system with blockchain in IoE networks is examined.","2327-4662","","10.1109/JIOT.2022.3233360","ARC Linkage Project from the Australian Research Council, Australia(grant numbers:LP180101150); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10004636","Blockchain;crowdsourcing;Internet of Things (IoT);IoE;privacy preservation","Blockchains;Crowdsourcing;Internet of Things;Privacy;Task analysis;Servers;Smart contracts","","10","","39","IEEE","2 Jan 2023","","","IEEE","IEEE Journals"
"On the Cybernetics of Crowdsourcing Innovation: A Process Model","L. Lin; H. Shen; S. Liu; L. Xu; X. Cheng","Computer Network Information Center, Chinese Academy of Sciences, Beijing, China; Institute of Computing Technology, Chinese Academy of Science, Beijing, China; Institute of Computing Technology, Chinese Academy of Science, Beijing, China; Institute of Computing Technology, Chinese Academy of Science, Beijing, China; Institute of Computing Technology, Chinese Academy of Science, Beijing, China",IEEE Access,"15 Mar 2022","2022","10","","27255","27269","For small and medium-sized enterprises and large enterprises alike, crowdsourcing innovation has become an important element of a product’s whole life cycle. It is the open call process of soliciting consumers to harvest and evaluate ideas or other intellectual assets. The previous proposed taxonomic framework for charactering this process is mainly for general crowdsourcing process and summarized by empirical study. The purpose of this paper is to propose a conceptual model for crowdsourcing innovation from a cybernetic and knowledge management perspective by normative research. The authors performed a normative study and deduced five systemic characteristics from the general laws of control system that guarantee ongoing efficiency for the innovation process. The normative research results provide two key contributions. Firstly, general control laws deduce five indispensable characteristics, and they reveal the intrinsic mechanism of crowdsourcing innovation: the knowledge flow controls, which are also the connotation of open innovation. Secondly, the authors have analyzed a five-characteristics system model and tested the model in several classical cases to show the design tricks of cases. This study provides a new conceptual framework that integrates the theory of open innovation and cybernetics to provide a new view of crowdsourcing innovation process design. In practice, this framework guides managers through the design criteria needed to implement a success crowdsourcing process.","2169-3536","","10.1109/ACCESS.2022.3154101","Beijing Nova Program(grant numbers:Z201100006820061); National Natural Science Foundation of China(grant numbers:61902380); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9720929","Collaborative work;collective intelligence;crowdsourcing;cybernetics;knowledge management;open innovation;problem-solving","Technological innovation;Crowdsourcing;Task analysis;Systematics;Problem-solving;Collective intelligence;Process control","","5","","54","CCBY","24 Feb 2022","","","IEEE","IEEE Journals"
"Rethinking Crowdsourcing Annotation: Partial Annotation With Salient Labels for Multilabel Aerial Image Classification","J. Lin; T. Yu; Z. J. Wang","Visualization Imaging and Data Analysis Center (VIDA), New York University, Brooklyn, NY, USA; Department of Electrical and Computer Engineering, The University of British Columbia, Vancouver, BC, Canada; Department of Electrical and Computer Engineering, The University of British Columbia, Vancouver, BC, Canada",IEEE Transactions on Geoscience and Remote Sensing,"18 Oct 2022","2022","60","","1","12","Annotated images are required for supervised model training and evaluation in aerial image classification. Manually annotating images is arduous and expensive, especially for aerial images, which often cover a large land area with multiple labels. A recent trend for conducting such annotation tasks is through crowdsourcing, where images are annotated by volunteers or paid workers [e.g., annotation volunteers for Open Street Map (OSM)] online from scratch. However, for crowdsourcing image annotations, the quality cannot be guaranteed, and incompleteness and incorrectness are two major concerns. To address such concerns, we have a rethinking of crowdsourcing annotations: our simple hypothesis is that if annotators only partially annotate multilabel images with salient labels they are confident in, there will be fewer annotation errors and annotators will spend less time on uncertain labels. As a pleasant surprise, with the same annotation budget, we show that a multilabel aerial image classifier supervised by images with salient annotations can outperform models supervised by fully annotated images. Our contributions are twofold: an active learning way is proposed to acquire salient labels for multilabel aerial images and a novel adaptive temperature associated model (ATAM) specifically using partial annotations is proposed for multilabel aerial image classification. When tested on practical crowdsourcing aerial data, the OSM dataset, the proposed ATAM can achieve higher accuracy than state-of-the-art classification methods trained on fully annotated images. The proposed idea is promising for crowdsourcing aerial image annotation. Our code will be publicly available.","1558-0644","","10.1109/TGRS.2022.3191735","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9832017","Aerial images;crowding sourcing;multilabel classification;salient labels","Annotations;Crowdsourcing;Task analysis;Training;Adaptation models;Data models;Image annotation","","5","","73","IEEE","18 Jul 2022","","","IEEE","IEEE Journals"
"Social Sourcing: Incorporating Social Networks Into Crowdsourcing Contest Design","Q. Shi; D. Hao","University of Electronic Science and Technology of China, Chengdu, China; University of Electronic Science and Technology of China, Chengdu, China",IEEE/ACM Transactions on Networking,"17 Aug 2023","2023","31","4","1535","1549","In a crowdsourcing contest, a principal holding a task posts it to a crowd. People in the crowd then compete with each other to win the rewards. Although in real life, a crowd is usually networked and people influence each other via social ties, existing crowdsourcing contest theories do not aim to answer how interpersonal relationships influence people’s incentives and behaviors and thereby affect the crowdsourcing performance. In this work, we novelly take people’s social ties as a key factor in the modeling and designing of agents’ incentives in crowdsourcing contests. We establish two contest mechanisms by which the principal can impel the agents to invite their neighbors to contribute to the task. The first mechanism has a symmetric Bayesian Nash equilibrium, and it is very simple for agents to play and easy for the principal to predict the contest performance. The second mechanism has an asymmetric Bayesian Nash equilibrium, and agents’ behaviors in equilibrium show a vast diversity which is strongly related to their social relations. The Bayesian Nash equilibrium analysis of these new mechanisms reveals that, besides agents’ intrinsic abilities, the social relations among them also play a central role in decision-making. Moreover, we design an effective algorithm to automatically compute the Bayesian Nash equilibrium of the invitation crowdsourcing contest and further adapt it to a large graph dataset. Both theoretical and empirical results show that the new invitation crowdsourcing contests can substantially enlarge the number of participants, whereby the principal can obtain significantly better solutions without a large advertisement expenditure.","1558-2566","","10.1109/TNET.2022.3223367","National Natural Science Foundation of China (NNSFC)(grant numbers:71601029); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9967787","Crowdsourcing;social network;Bayesian game;mechanism design;contest theory;social recruiting","Crowdsourcing;Bayes methods;Games;Social networking (online);Task analysis;Nash equilibrium;Biological system modeling","","4","","44","IEEE","30 Nov 2022","","","IEEE","IEEE Journals"
"Truthful Data Quality Elicitation for Quality-Aware Data Crowdsourcing","X. Gong; N. B. Shroff","Department of Electrical and Computer Engineering, Auburn University, Auburn, USA; Department of Electrical and Computer Engineering and the Department of Computer Science and Engineering, Ohio State University, Columbus, USA",IEEE Transactions on Control of Network Systems,"18 Mar 2020","2020","7","1","326","337","Data crowdsourcing has found a broad range of applications (e.g., environmental monitoring and image classification) by leveraging the “wisdom” of a potentially large crowd of “workers” (e.g., mobile users). A key metric of crowdsourcing is data accuracy, which relies on the quality of the participating workers' data (e.g., the probability that the data are equal to the ground truth). However, the data quality of a worker can be its own private information (which the worker learns, e.g., based on its location) that it may have incentive to misreport, which can, in turn, mislead the crowdsourcing requester about the accuracy of the data. This issue is further complicated by the fact that the worker can also manipulate its effort made in the crowdsourcing task and the data reported to the requester, which can also mislead the requester. In this paper, we devise truthful crowdsourcing mechanisms for quality, effort, and data elicitation (QEDE), which incentivize strategic workers to truthfully report their private worker quality and data to the requester, and make truthful effort as desired by the requester. The truthful design of the QEDE mechanisms overcomes the lack of ground truth and the coupling in the joint elicitation of the worker quality, effort, and data. Under the QEDE mechanisms, we characterize the socially optimal and the requester's optimal (RO) task assignments, and analyze their performance. We show that the RO assignment is determined by the largest “virtual quality” rather than the highest quality among workers, which depends on the worker's quality and the quality's distribution. We evaluate the QEDE mechanisms using simulations that demonstrate the truthfulness of the mechanisms and the performance of the optimal task assignments.","2325-5870","","10.1109/TCNS.2019.2905090","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8667369","Crowdsourcing","Crowdsourcing;Task analysis;Data integrity;Couplings;Control systems;Sensors;Frequency measurement","","4","","23","IEEE","14 Mar 2019","","","IEEE","IEEE Journals"
"A Multi-Objective Video Crowdsourcing Method in Mobile Environment","C. Yan; Y. Chen; F. Wang; Y. Wen; S. Fu; W. Huang","School of Information Science and Engineering, Qufu Normal University, China; Jiangsu Engineering Centre of Network Monitoring, Nanjing University of Information Science and Technology, Nanjing, China; School of Information Science and Engineering, Qufu Normal University, China; Key Laboratory of Knowledge Processing and Networked Manufacture, Hunan University of Science and Technology, Xiangtan, China; Jiangsu Engineering Centre of Network Monitoring, Nanjing University of Information Science and Technology, Nanjing, China; School of Information Science and Engineering, Qufu Normal University, China",IEEE Access,"25 Sep 2019","2019","7","","133787","133798","With the rapid development of mobile video services, HD and UHD videos are attractive for mobile users due to the realistic visual enjoyment and the accurate representation. However, the limited transmission bit rate in 4G communication network affects the experience of the users for watching videos. Crowdsourcing is considered as a reasonable and effective solution to alleviate the resource limitation. Through employing the crowdsourcing participants to download and transmit video segments, mobile users can get enhanced video services. However, it is still a significant challenge that how to avoid excessive payment and energy consumption when the crowdsourcing participants download the video segments for the mobile users. To address this challenge, a multi-objective video crowdsourcing method in mobile environment is proposed in this paper. Technically, the crowdsourcing participants apply device-to-device (D2D) communication technique rather than the cellular network or bluetooth transmission to transmit video segments to the mobile users. Here, we divide our problem into two situations, the single participant case and the multi-participants case. In the single participant case, we apply the improved dynamic programming algorithm to find strategies with more enhanced video service time that the crowdsourcing participants provide for the mobile users. Then Technique for Order Preference by Similarity to Ideal Solution (TOPSIS) and Multiple Criteria Decision Making (MCDM) techniques are applied to find a balanced strategy to maximize the enhanced video service time and minimize the payment and the energy consumption. In the multi-participants case, through DBSCAN clustering, the problem with multi-participants is divided into several problems with single participant. Finally, extensive experimental evaluations are conducted to demonstrate the effectiveness and efficiency of our proposed method.","2169-3536","","10.1109/ACCESS.2019.2940955","National Key Research and Development Program of China(grant numbers:2017YFB1400600); National Natural Science Foundation of China(grant numbers:61872219); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8835905","Mobile video;D2D;crowdsourcing;DBSCAN","Crowdsourcing;Energy consumption;Streaming media;Device-to-device communication;Visualization;Information science","","3","","49","CCBY","13 Sep 2019","","","IEEE","IEEE Journals"
"Product Innovativeness Strategy With Crowdsourcing","L. Zhong; G. Wang","School of Management and Economics, China Three Gorges University, Yichang, China; Hubei Logistic Development Research Center, Hubei University of Economics, Wuhan, China",IEEE Access,"4 Feb 2022","2022","10","","13243","13258","This study focuses on the manufacturer’s strategy of product innovation when a set of potential consumers are involved in product innovation through crowdsourcing. Two models are built for developing incremental and radical products to capture the manufacturer’s optimal strategy in a supply chain which includes one supplier, one manufacturer, and some potential consumers. In addition, the effort compensation mechanism has been designed to improve the profits of the manufacturer and supplier, and consumer surplus. Finally, the innovativeness strategy is explored based on the manufacturer providing compensation for crowdsourcing consumers. The results show the following: 1) if the degree of preference dispersion is low, the percentage of crowdsourcing consumers is large, or the degree of knowledge spillover is high, the manufacturer prefers radical innovation. It also implies the negative relationship between the manufacturer’s profit and innovation level. Otherwise, the manufacturer prefers incremental innovation, which implies the positive correlation between the manufacturer’s profit and innovation level; 2) under the optimal product innovativeness strategy, supplier’s profit and consumer surplus also are improved; and 3) under certain conditions, offering compensation for crowdsourcing consumers is Pareto improvement strategy for the manufacturer, the supplier, and crowdsourcing consumers.","2169-3536","","10.1109/ACCESS.2022.3143703","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9682703","Crowdsourcing;innovativeness strategy;knowledge spillover","Technological innovation;Crowdsourcing;Supply chains;Task analysis;Companies;Collaboration;Production","","1","","62","CCBYNCND","14 Jan 2022","","","IEEE","IEEE Journals"
"Lessons Learned From Four Computing Education Crowdsourcing Systems","N. Pirttinen; P. Denny; A. Hellas; J. Leinonen","Department of Computer Science, University of Helsinki, Helsinki, Finland; School of Computer Science, The University of Auckland, Auckland, New Zealand; Department of Computer Science, Aalto University, Espoo, Finland; School of Computer Science, The University of Auckland, Auckland, New Zealand",IEEE Access,"13 Mar 2023","2023","11","","22982","22992","Crowdsourcing is a general term that describes the practice of many individuals working collectively to achieve a common goal or complete a task, often involving the generation of content. In an educational context, crowdsourcing of learning materials– where students create resources that can be used by other learners– offers several benefits. Students benefit from the act of producing resources as well as from using the resources. Despite benefits, instructors may be hesitant to adopt crowdsourcing for several reasons, such as concerns around the quality of content produced by students and the perceptions students may have of creating resources for their peers. While prior work has explored crowdsourcing concerns within the context of individual tools, lessons that are generalisable across multiple platforms and derived from practical use can provide considerably more robust insights. In this perspective article, we present four crowdsourcing tools that we have developed and used in computing classrooms. From our previous studies and experience, we derive lessons which shed new light on some of the concerns that are typical for instructors looking to adopt such tools. We find that across multiple contexts, students are capable of generating high quality learning content which provides good coverage of key concepts. Although students do appear hesitant to engage with new kinds of activities, various types of incentives have proven effective. Finally, although studies on learning effects have shown mixed results, no negative outcomes have been observed. In light of these lessons, we hope to see a greater uptake and use of crowdsourcing in computing education.","2169-3536","","10.1109/ACCESS.2023.3253642","Jenny and Antti Wihuri Foundation; Ulla Tuomisen Säätiö; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10061397","Contributing student pedagogy;crowdsourcing;crowdsourcing systems;learnersourcing","Crowdsourcing;Education;Learning systems;Task analysis;Online services;Encyclopedias;Data integrity","","","","71","CCBY","6 Mar 2023","","","IEEE","IEEE Journals"
"Complex crowdsourcing task allocation strategies employing supervised and reinforcement learning","L. Cui; X. Zhao; L. Liu; H. Yu; Y. Miao","School of Computer Science and Technology, Shandong University, Jinan, China; School of Software Engineering, Shandong University, Jinan, China; School of Computer Science and Technology, Shandong University, Jinan, China; Joint NTU-UBC Research Centre of Excellence in Active Living for the Elderly (LILY) Nanyang Technological University Singapore, Singapore; Victoria University, Melbourne, Australia",International Journal of Crowd Science,"11 Jul 2022","2017","1","2","146","160","Purpose - Allocation of complex crowdsourcing tasks, which typically include heterogeneous attributes such as value, difficulty, skill required, effort required and deadline, is still a challenging open problem. In recent years, agent-based crowdsourcing approaches focusing on recommendations or incentives have emerged to dynamically match workers with diverse characteristics to tasks to achieve high collective productivity. However, existing approaches are mostly designed based on expert knowledge grounded in well-established theoretical frameworks. They often fail to leverage on user-generated data to capture the complex interaction of crowdsourcing participants' behaviours. This paper aims to address this challenge. Design/methodology/approach - The paper proposes a policy network plus reputation network (PNRN) approach which combines supervised learning and reinforcement learning to imitate human task allocation strategies which beat artificial intelligence strategies in this large-scale empirical study. The proposed approach incorporates a policy network for the selection of task allocation strategies and a reputation network for calculating the trends of worker reputation fluctuations. Then, by iteratively applying the policy network and reputation network, a multi-round allocation strategy is proposed. Findings - PNRN has been trained and evaluated using a large-scale real human task allocation strategy data set derived from the Agile Manager game with close to 500,000 decision records from 1,144 players in over 9,000 game sessions. Extensive experiments demonstrate the validity and efficiency of computational complex crowdsourcing task allocation strategy learned from human participants. Originality/value - The paper can give a better task allocation strategy in the crowdsourcing systems.","2398-7294","","10.1108/IJCS-08-2017-0011","NSFC(grant numbers:61572295); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9826552","Crowd behaviour analysis;Task-oriented crowdsourcing","Crowdsourcing;Productivity;Fluctuations;Supervised learning;Focusing;Reinforcement learning;Games","","","","37","","11 Jul 2022","","","TUP","TUP Journals"
"Exploring Stigmergic Collaboration and Task Modularity Through an Expert Crowdsourcing Annotation System: The Case of Storm Phenomena in the Euro-Atlantic Region","D. Paulino; A. Correia; M. M. M. Yagui; J. Barroso; M. L. R. Liberato; A. S. Vivacqua; A. Grover; J. P. Bigham; H. Paredes","INESC TEC, University of Trás-os-Montes e Alto Douro, Vila Real, Portugal; INESC TEC, University of Trás-os-Montes e Alto Douro, Vila Real, Portugal; PPGI, Federal University of Rio de Janeiro, Rio de Janeiro, Brazil; INESC TEC, University of Trás-os-Montes e Alto Douro, Vila Real, Portugal; Instituto Dom Luiz, Faculdade de Ciências, Universidade de Lisboa, Lisboa, Portugal; PPGI, Federal University of Rio de Janeiro, Rio de Janeiro, Brazil; College of Information Science and Technology, University of Nebraska at Omaha, Omaha, NE, USA; School of Computer Science, Carnegie Mellon University, Pittsburgh, PA, USA; INESC TEC, University of Trás-os-Montes e Alto Douro, Vila Real, Portugal",IEEE Access,"6 Oct 2023","2023","11","","106485","106502","Extreme weather events, such as windstorms, hurricanes, and heat waves, exert a significant impact on global natural catastrophes and pose substantial challenges for weather forecasting systems. To enhance the accuracy and preparedness for extreme weather events, this study explores the potential of using expert crowdsourcing in storm forecasting research through the application of stigmergic collaboration. We present the development and implementation of an expert Crowdsourcing for Semantic Annotation of Atmospheric Phenomena (eCSAAP) system, designed to leverage the collective knowledge and experience of meteorological experts. Through a participatory co-creation process, we iteratively developed a web-based annotation tool capable of capturing multi-faceted insights from weather data and generating visualizations for expert crowdsourcing campaigns. In this context, this article investigates the intrinsic coordination among experts engaged in crowdsourcing tasks focused on the semantic annotation of extreme weather events. The study brings insights about the behavior of expert crowds by considering the cognitive biases and highlighting the impact of existing annotations on the quality of data gathered from the crowd and the collective knowledge generated. The insights regarding the crowdsourcing dynamics, particularly stigmergy, offer a promising starting point for utilizing stigmergic collaboration as an effective coordination mechanism for weather experts in crowdsourcing platforms but also in other domains requiring expertise-driven collective intelligence.","2169-3536","","10.1109/ACCESS.2023.3319597","National Funds through the Portuguese funding agency, FCT - Fundação para a Ciência e a Tecnologia, within project(grant numbers:LA/P/0063/2020); FCT(grant numbers:SFRH/BD/148991/2019); European Social Fund under the Scope of North Portugal Regional Operational Program; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10265012","Atmospheric phenomena;cognitive biases;crisis informatics;expert crowdsourcing;extreme meteorological events;semantic annotation;stigmergy;storms;task modularity;weather maps","Meteorology;Crowdsourcing;Task analysis;Annotations;Collaboration;Semantics;Weather forecasting;Atmospheric measurements;Cognition","","","","104","CCBYNCND","27 Sep 2023","","","IEEE","IEEE Journals"
