"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"KC-Prompt: End-To-End Knowledge-Complementary Prompting for Rehearsal-Free Continual Learning","Y. Li; Y. Liu; X. Cheng; Z. Zhu; H. Li; B. Yang; Z. Huang","Peng Cheng Laboratory; Peng Cheng Laboratory; School of ECE, Peking University; School of ECE, Peking University; School of ECE, Peking University; Peng Cheng Laboratory; School of ECE, Peking University","ICASSP 2024 - 2024 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","18 Mar 2024","2024","","","1","5","Continuous learning requires adapting quickly to incoming tasks while avoiding catastrophic forgetting. Typical solutions resort to a rehearsal buffer to replay old data, which is intractable to apply in real-world scenarios with limited memory and inaccessible privacy. Recently, with the emergence of large-scale pre-trained models, prompting methods have rapidly become a popular rehearsal-free alternative to rehearsal-based methods. The core of prmopting is to encode knowledge leveraging a set of parameters, however, knowledge decoupling and complementarity still remain some challenges. To tackle these challenges, this paper presents a KnowledgeComplementary Prompting approach, KC-Prompt, which end-to-end integrates and releases the task-invariant and task-specific knowledge for the ViT backbone. KC-Prompt designs knowledge maintenance and knowledge sharing mechanisms to form complementary prompt generators. In addition, we employ a components weighting method to instantiate prompt generators, making the training process fully differentiable. Sufficient experiments on CIFAR-100 and Split ImageNet-R benchmarks demonstrate the superiority of KC-Prompt in the challenging and realistic class-incremental learning setting.","2379-190X","979-8-3503-4485-1","10.1109/ICASSP48485.2024.10446398","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10446398","continual learning;incremental learning;catastrophic forgetting;stability-plasticity dilemma;prompt","Training;Learning systems;Data privacy;Signal processing;Maintenance engineering;Benchmark testing;Generators","","","","28","IEEE","18 Mar 2024","","","IEEE","IEEE Conferences"
"Cell Level Co-Operation for SLA Based Radio Resource Management","M. B. Ali; M. Kamran; H. F. Ahmad; H. Suguri; L. Ali","NUST Institute of Information Technology, National University of Science and Technology, Rawalpindi, Pakistan; NUST Institute of Information Technology, National University of Science and Technology, Rawalpindi, Pakistan; Communication Technologies, Sendai, Japan; Communication Technologies, Sendai, Japan; Communication Technologies, Sendai, Japan",22nd International Conference on Advanced Information Networking and Applications - Workshops (aina workshops 2008),"3 Apr 2008","2008","","","359","364","The resource management in 3G systems with multi-nodes environment is a demanding task to provide flexible and higher bandwidth services. To cope multi-nodes environment heterogeneity, there is a need of intelligent RNC (Radio Network Controller) at BS (Base Station), which cooperates to adapt and retrieve information to manage the resources intelligently and reliably in a consistent manner. Knowledge sharing for radio resource management, at cell level is a novel approach presented in this paper. The proposed architecture has induced the global effect through local information sharing to make reliable and consistent decisions. It provides efficient solutions for symmetric scenarios at different locations without replication of knowledge base. Our inference engine adapts the closest information retrieved from the knowledge repository efficiently through distant indexed values technique. Consequently, an Autonomous and Sociable RNC accepts, rejects or buffers a connection request to mange resources to meet QoS requirement as defined in Service Level Agreement (SLA).","","978-0-7695-3096-3","10.1109/WAINA.2008.248","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4482940","","Resource management;Intelligent networks;Information retrieval;Bandwidth;Radio network;Radio control;Base stations;Environmental management;Information management;Radio spectrum management","","","","10","IEEE","3 Apr 2008","","","IEEE","IEEE Conferences"
"A Case Study of the Role of Agricultural Knowledge Broker","W. Feng; Y. Duan; Z. Fu","International College at Beijing, China Agricultural University, Beijing, China; Business School, University of Bedfordshire, UK; China Agricultural University, Beijing, China","2007 International Conference on Wireless Communications, Networking and Mobile Computing","8 Oct 2007","2007","","","5659","5662","This paper addresses the identification of the rote of field knowledge broker in ICT based knowledge transfer practice in the perspective of knowledge transfer study. A case study is undertaken based on a Chinese agricultural extension project for the expert system applications implemented nationally in various agricultural production fields. This paper reveals that the field knowledge broker can have five roles for a successful implementation of knowledge transfer in the agriculture sector. The roles include: an infrastructure provider for local availability of expert system; a tailored expert system developer for usability of the expert system; a knowledge transfer conduit for transferring non-codified knowledge; a knowledge sharing organizer for facilitating local farmer's knowledge exchange; and a new knowledge creator for innovating new knowledge package in responding the local conditions.","2161-9654","978-1-4244-1311-9","10.1109/WICOM.2007.1387","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4341162","","Expert systems;Knowledge transfer;Agriculture;Data analysis;Shape;Business;Packaging;Data visualization;Knowledge engineering;Systems engineering and theory","","","","12","IEEE","8 Oct 2007","","","IEEE","IEEE Conferences"
"After-Stroke Arm Paresis Detection Using Kinematic Data","K. Lai; M. Almekhlafi; S. Yanushkevich","Department of Electrical and Software Engineering, Biometric Technologies Laboratory, University of Calgary, Canada; Department of Clinical Neurosciences, Cumming School of Medicine, University of Calgary, Canada; Department of Electrical and Software Engineering, Biometric Technologies Laboratory, University of Calgary, Canada",2023 IEEE Symposium Series on Computational Intelligence (SSCI),"1 Jan 2024","2023","","","1032","1037","This paper presents an approach for detecting unilateral arm paralysis/weakness using kinematic data. Our method employs temporal convolution networks and recurrent neural networks, guided by knowledge distillation, where we use inertial measurement units attached to the body to capture kinematic information such as acceleration, rotation, and flexion of body joints during an action. This information is then analyzed to recognize body actions and patterns. Our proposed network achieves a high paretic detection accuracy of 97.99%, with an action classification accuracy of 77.69 %, through knowledge sharing. Furthermore, by incorporating causal reasoning, we can gain additional insights into the patient's condition, such as their Fugl-Meyer assessment score or impairment level based on the machine learning result. Overall, our approach demonstrates the potential of using kinematic data and machine learning for detecting arm paralysis/weakness. The results suggest that our method could be a useful tool for clinicians and healthcare professionals working with patients with this condition.","2472-8322","978-1-6654-3065-4","10.1109/SSCI52147.2023.10371828","Social Sciences and Humanities Research Council of Canada (SSHRC); Natural Sciences and Engineering Research Council of Canada (NSERC); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10371828","Machine Learning;Decision Support;Human Action Recognition;Machine Reasoning;Belief Networks","Knowledge engineering;Recurrent neural networks;Measurement units;Convolution;Kinematics;Machine learning;Medical services","","","","8","IEEE","1 Jan 2024","","","IEEE","IEEE Conferences"
"Adaptive Semantic Support Provisioning in Mobile Internet Environments","A. Corradi; R. Montanari; A. Toninelli","Dipartimento di Elettronica, Informatica e Sistemistica, Università di Bologna, Bologna, Italy; Dipartimento di Elettronica, Informatica e Sistemistica, Università di Bologna, Bologna, Italy; Dipartimento di Elettronica, Informatica e Sistemistica, Università di Bologna, Bologna, Italy",2005 Symposium on Applications and the Internet Workshops (SAINT 2005 Workshops),"8 May 2006","2005","","","154","157","The Mobile Internet scenario encourages the design and development of context-aware applications that provide results depending on context information, such as the relative position of users, user preferences, device capabilities and available resources. A key requirement for the provisioning of context-aware applications is to give computer systems the ability to understand context information. Semantic languages are well suited to leverage the possibility to express, process and reason about context information and to facilitate knowledge sharing and interoperability among previously unknown entities accessing services from heterogeneous devices. However, the exploitation of semantic languages for the design and deployment of context-aware applications raises new challenges, mainly due to the high degree of heterogeneity that mobile devices exhibit in terms of computing power, memory, operating system, and supported software. Semantic languages require complex and heavyweight support facilities, e.g. metadata interpreters, reasoning engines and ontology repositories, that may not fit the capabilities of all user access devices, especially of the resource-limited ones. Novel solutions are required that are capable of transparently and dynamically adapting semantic support functionalities to the properties of the different user access devices. The paper proposes a novel middleware solution that exploits the visibility of two kinds of metadata, user/device profiles and policies, to tailor semantic support functionalities and that offers a wide set of mechanisms for providing on demand appropriate semantic support to mobile portable devices.","","0-7695-2263-7","10.1109/SAINTW.2005.1620000","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620000","","Internet;Ontologies;Application software;Search engines;Middleware;Personal digital assistants;Context-aware services;Mobile computing;Portable computers;Operating systems","","","","6","IEEE","8 May 2006","","","IEEE","IEEE Conferences"
"Toward a Nanobioinformatics Infrastructure for Nanotechnology-based Prostate Cancer Therapeutic Response Tracking","D. S. Paik","Department of Radiology, University of Stanford, Stanford, CA, USA",2007 IEEE 7th International Symposium on BioInformatics and BioEngineering,"5 Nov 2007","2007","","","486","486","Nanobioinformatics is an emerging field of study born out of a necessity of nanotechnology researchers in the life sciences whose work is dependent on timely access to an emerging wealth of data. It brings together the three very diverse fields of nanotechnology, molecular biology and biomedical informatics that until now have had little overlap and where major cultural gaps exist. It is critical that nanobioinformatics be embraced as an extension of biomedical informatics and not be orphaned prematurely. Because of the combinatorial nature of nanoparticle composition (core + surface modifier + payload) and the enthusiasm for this area in general, nanotechnology in biomedicine will see a rapid exponential increase in the data produced, thus making it critical to develop robust infrastructure to support data standardization and storage, modeling and simulation, symbolic reasoning and information retrieval. The goal of the multi-institutional Center for Cancer Nanotechnology Excellence focused on therapy response (CCNE-TR) at Stanford University is to develop a combined ex vivo nanosensor and in vivo molecular imaging approach toward highly sensitive tracking of prostate cancer response to therapy. As a part of this effort, we are developing an informatics platform to serve the diverse needs of this group. In particular, our data portal is designed to support electronic communication and data sharing within the center as well as data and knowledge sharing with the greater scientific community. We are developing this platform to be caBIG compatible integrating a number of different caBIG components that are each the best of breed solution for their particular area. While our approach is designed to meet the needs of our specific center, the methods and infrastructure developed should prove useful for other similar informatics efforts as well.","","978-1-4244-1509-0","10.1109/BIBE.2007.4375605","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4375605","Nanobioinformatics;nanotechnology;informatics;caBIG","Prostate cancer;Nanobioscience;Nanotechnology;Biomedical informatics;Medical treatment;Cultural differences;Payloads;Robustness;Standardization;Information retrieval","","","","","IEEE","5 Nov 2007","","","IEEE","IEEE Conferences"
"An Agent Communication Language for Multimedia Communication Task and Its Application","X. Gou; N. Qin; Z. Li","School of Electrical Engineering, Southwest Jiaotong University, Chengdu, Sichuan, China; School of Electrical Engineering, Southwest Jiaotong University, Chengdu, Sichuan, China; School of Electrical Engineering, Southwest Jiaotong University, Chengdu, Sichuan, China",2007 International Conference on Mechatronics and Automation,"24 Sep 2007","2007","","","1401","1405","The general agent communication language (ACL) such as KQML is usually used to implement knowledge sharing and manipulating, and it is not suitable for the multimedia communication tasks that require fast real-time reaction and multi-round cooperation of the peers. Therefore, an agent communication language for multimedia communication task (ACLMC) is proposed to support this type of communication task. Compared to the general ACL, ACLMC has more cooperative primitives that can express the intention of agents more directly. More than that, the expression of the content layer can be more concise. A prototype of multi-agent based softswitch system is designed and implemented to verify the ACLMC language, which uses ACLMC to support the communication among agents. The results of experiment have verified the function and performance of ACLMC language designed in this paper.","2152-744X","978-1-4244-0827-6","10.1109/ICMA.2007.4303754","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4303754","Agent Communication Language;multimedia communication;Multi-agent System","Multimedia communication;Switches;Telecommunication switching;Communication switching;Next generation networking;Natural languages;Multimedia systems;Communication standards;Mechatronics;Automation","","","","18","IEEE","24 Sep 2007","","","IEEE","IEEE Conferences"
"Optimal Allocation of Decision Weights and Decision-Making Process of Knowledge-Based Enterprise Organism","Wang Wenping; Chen Juan; D. A. Qingli","College of Economics and Management, South-East University, Nanjing, China; College of Economics and Management, South-East University, Nanjing, China; College of Economics and Management, South-East University, Nanjing, China","2005 IEEE International Conference on Systems, Man and Cybernetics","10 Jan 2006","2005","2","","1556","1561","This research regards knowledge-based enterprise as an organism that is composed of full-coupling intelligent decision-making units. It puts forward a decision-making process model based on knowledge sharing among intelligent decision-making units. With the influence of knowledge transferring costs and coordinating costs of intelligent decision-making units, the allocation characteristics of decision weights among intelligent decision-making units in the decision-making process of knowledge-based enterprise organism is studied deeply. An essential conclusion is reached that the decision weights of intelligent decision-making units will be increased with the increasing of their special knowledge about decision problem. Finally, the model of grey incidence degree is given to determine decision weight of each intelligent decision-making unit based on historical correct cases. It provides the scientific decision support for the optimal allocation of decision resources in the operation of knowledge-based enterprise organism","1062-922X","0-7803-9298-1","10.1109/ICSMC.2005.1571369","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1571369","knowledge-based enterprise;grey incidence degree;decision weight","Decision making;Organisms;Knowledge management;Educational institutions;Costs;Information entropy;Intelligent sensors;Resource management;Information technology;Globalization","","","","6","IEEE","10 Jan 2006","","","IEEE","IEEE Conferences"
"A framework for measuring performance faculty knowledge management program","A. Kurniawati; L. Andrawina","Faculty of Industrial Engineering, Telecom Institute of Technology, Indonesia; Faculty of Industrial Engineering, Telecom Institute of Technology, Indonesia",2010 IEEE International Conference on Industrial Engineering and Engineering Management,"23 Dec 2010","2010","","","1087","1091","This research is proposed to explore and develop indicators from the framework of knowledge management measurement in a faculty of a university. The concept to measure organizational knowledge sharing capability and business value consists of four dimensions. The first dimension, cognitive dimension, consists of share language and share narratives. The second dimension, codified knowledge dimension, consists of formal knowledge and know-how. The third dimension, culture dimension, consists of knowledge contributing and knowledge transferring. The last dimension, network ties dimension, consists of direct and indirect communication.","2157-362X","978-1-4244-8503-1","10.1109/IEEM.2010.5674251","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5674251","Knowledge management;knowledge sharing;faculty","Knowledge engineering;Organizations;Context;Knowledge transfer;Educational institutions","","","","19","IEEE","23 Dec 2010","","","IEEE","IEEE Conferences"
"Research on Meta-Learning Bayesian Hierarchical Model with Application in Telecommunication System","T. Lan; J. Lin; B. Zhang; K. Lin; D. Miao; H. He; J. Ye; C. Zhang; Y. Li","Industrial Engineering, Tsinghua University, Beijing, China; Industrial Engineering, Tsinghua University, Beijing, China; Industrial Engineering, Tsinghua University, Beijing, China; Shanghai Research Center, Huawei Technologies, Shanghai, China; Shanghai Research Center, Huawei Technologies, Shanghai, China; Songshan Lake Research Center, Huawei Technologies, Gongguan, China; Songshan Lake Research Center, Huawei Technologies, Gongguan, China; Industrial Engineering, Tsinghua University, Beijing, China; Industrial Engineering, Tsinghua University, Beijing, China",2023 5th International Conference on Artificial Intelligence and Computer Applications (ICAICA),"31 Jan 2024","2023","","","708","712","Telecommunication systems may have different states, such as normal, warning, etc. Predicting key performance indicators for telecommunication systems in different states is important for monitoring and anomaly detection. However, there are challenges due to the different data evolution mechanisms in different cells and the unbalanced data sizes in different states. To address this, we propose a Meta-Learning Bayesian Hierarchical Model (ML-BHM) that incorporates knowledge sharing between cells and states. We apply this model to a real case study for cell KPI prediction and show that its effectiveness and efficiency.","2833-8413","979-8-3503-2331-3","10.1109/ICAICA58456.2023.10405579","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10405579","Bayesian Hierarichical Model;Telecommunication System;Time Series Model;Unbalanced Data","Metalearning;Key performance indicator;Predictive models;Data models;Telecommunications;Bayes methods;Forecasting","","","","18","IEEE","31 Jan 2024","","","IEEE","IEEE Conferences"
"ICCNIT 2011","",,International Conference on Computer Networks and Information Technology,"15 Sep 2011","2011","","","1","1","ICCNIT 2011 is the first effort by the Department of Computer Science, University of Peshawar, to provide a platform for discussion from different but related fields of computer science. ICCNIT has attracted researchers from diverse communities such as Computer Networks, Wireless Networks, Computer Engineering, Image Processing, Multimedia Contents, Databases, Natural Language Processing, Semantic Web and Software Engineering to facilitate a close coordinated interaction and knowledge sharing among them.","2223-6317","978-1-61284-941-6","10.1109/ICCNIT.2011.6020903","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6020903","","","","","","","IEEE","15 Sep 2011","","","IEEE","IEEE Conferences"
