"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Developing community-based engagement in smart cities: A design-computational thinking approach","C. -S. Lee; K. D. Wong","Department of Computing and Information Systems, Sunway University, Malaysia; Daniel Wireless Software Pte. Ltd., Singapore",2017 IEEE International Conference on Industrial Engineering and Engineering Management (IEEM),"12 Feb 2018","2017","","","832","836","Smart Cities development has progressed rapidly with Internet of Things (IoT), ambient intelligence and increasingly, crowdsourcing. Engaging the community thus plays a key role in developing meaningful communal growth along with other stakeholders. This paper briefly presents a pilot study on developing computational perspectives for community-based engagement and innovations in Smart Cities for the young and thereafter, to explore possibilities of engaging seniors in self and community development, and the young and old in community-based engagement and possibly in the future, the development of viable values-based innovations in information systems.","2157-362X","978-1-5386-0948-4","10.1109/IEEM.2017.8290008","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8290008","community engagement;service innovation and management;design thinking;computational thinking;Smart Cities","Technological innovation;Dementia;Games;Smart cities;Media;Information systems;STEM","","11","","25","IEEE","12 Feb 2018","","","IEEE","IEEE Conferences"
"Architectural Considerations for Building a Robust Crowdsourced Disaster Relief Application","R. Guntha; S. N. Rao; M. V. Ramesh","Amrita Center for Wireless Networks and Applications, Amrita School of Engineering, Amritapuri Campus, Amrita Vishwa Vidyapeetham University, Kollam, India; Amrita Center for Wireless Networks and Applications, Amrita School of Engineering, Amritapuri Campus, Amrita Vishwa Vidyapeetham University, Kollam, India; Amrita Center for Wireless Networks and Applications, Amrita School of Engineering, Amritapuri Campus, Amrita Vishwa Vidyapeetham University, Kollam, India",2020 International Conference on COMmunication Systems & NETworkS (COMSNETS),"9 Mar 2020","2020","","","638","641","Social media has been a critical factor in providing improved disaster relief across the world in the past 15 years. However, our analysis of Chennai flood relief efforts revealed many downsides to the relief efforts based on social media such as inaccurate, inconsistent, incomplete, and stale information, user anonymity, information misuse, lack of geographical information etc. To address these issues, we propose the following technical, security, and operational considerations for building a robust disaster relief application. We classify the technical considerations into performance and resilience. Security considerations cover data integrity, trust, and privacy. Operational considerations include multilingual support, GIS support, data organization, live status updates, and disaster boundary demarcation. We illustrate these considerations in the context of Amrita-Kripa, a disaster relief application based on crowdsourcing. Amrita-Kripa was deployed during 2018 and 2019 Kerala floods and provided relief to thousands of victims.","2155-2509","978-1-7281-3187-0","10.1109/COMSNETS48256.2020.9027394","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9027394","disaster relief;mobile application;crowdsource;middleware architecture","Social network services;Floods;Servers;Security;Robustness;Government","","10","","11","IEEE","9 Mar 2020","","","IEEE","IEEE Conferences"
"Real-Time Earthquake Detection Using Convolutional Neural Network and Social Data","N. Van Quan; H. -J. Yang; K. Kim; A. -R. Oh","Department of Electronics and Computer Engineering, Chonnam National University, Gwangju, Jeollanam-do, KR; Department of Electronics and Computer Engineering, Chonnam National University, Gwangjusi, South Korea; Department of Electronics and Computer Engineering, Chonnam National University, Gwangjusi, South Korea; Department of Electronics and Computer Engineering, Chonnam National University, Gwangjusi, South Korea",2017 IEEE Third International Conference on Multimedia Big Data (BigMM),"3 Jul 2017","2017","","","154","157","Twitter has become a potential data source to explore useful information mentioned by users. For instance, Twitter tweets related to an earthquake will be utilized to detect temporal occurrence as well as location information by a humanitarian organization. Therefore, we proposed a Convolution Neural Network (CNN) based method to determine informative tweet and the real-time event detection algorithm to detect the timely occurrence of the given event. In this study, CNN model trained from the tweets related to the earthquake in the past labeled by crowdsourcing plays a role as the classifier to predict an earthquake keyword related tweet is informative or not. Then these informative tweets are considered as input streaming data of time detection phase. Our system with the aid of CNN module can detect the earthquake after it happens in the level of tolerance and ensure earlier than an announcement from official disaster website of government.","","978-1-5090-6549-3","10.1109/BigMM.2017.58","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7966735","deep learning;convolutional neural network;Twitter;earthquake;temporal event detection","Earthquakes;Event detection;Real-time systems;Twitter;Neural networks;Support vector machines","","10","","20","IEEE","3 Jul 2017","","","IEEE","IEEE Conferences"
"Data Fabric as an Effective Method of Data Management in Traffic and Road Systems","N. G. Kuftinova; O. I. Maksimychev; A. V. Ostroukh; A. V. Volosova; E. N. Matukhina","Moscow Automobile and Road Construction State Technical University (MADI), Moscow, Russia; Moscow Automobile and Road Construction State Technical University (MADI), Moscow, Russia; Moscow Automobile and Road Construction State Technical University (MADI), Moscow, Russia; Moscow Automobile and Road Construction State Technical University (MADI), Moscow, Russia; Moscow Technological University (MIREA), Moscow, Russia",2022 Systems of Signals Generating and Processing in the Field of on Board Communications,"1 Apr 2022","2022","","","1","4","The article discusses the basic principles of Data Fabric technology using the example of IBM, Microsoft and Cloudera platforms, which opened a new perspective in the field of data management, where it became possible to implement big data in the cloud, which supports the processes of organizing and preparing for use and analysis of huge amounts of information. The presented concept of Data Fabric technology can look like a system for collecting data on transport events and can be created on the principle of a blockchain network using a transport environment modeling tool. The data structures will contain data collected about accidents involving vehicles, reports of vehicle owners, roadside equipment of the transport and road complex systems. Blockchain can be used to create a secure, trusted, and decentralized autonomous Intelligent Transport Systems (ITS) ecosystem that makes better use of the legacy ITS infrastructure and resources, which is especially effective for crowdsourcing technology. While it’s not enough to just collect and store large amounts of data, businesses need to seamlessly and securely access, manage and use this data to drive digital transformation and successfully implement artificial intelligence. The article is aimed at stimulating further developments and providing useful materials for future research in this area.","2768-0118","978-1-6654-0635-2","10.1109/IEEECONF53456.2022.9744402","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9744402","Blockchain;Big Data;Data Fabric;Intelligent Transport Systems (ITS);Machine Learning;cloud computing;data management;Internet of Things (IoT)","Cloud computing;Roads;Digital transformation;Ecosystems;Fabrics;Data models;Production facilities","","10","","21","IEEE","1 Apr 2022","","","IEEE","IEEE Conferences"
"DeepEmo: Real-world facial expression analysis via deep learning","W. Deng; J. Hu; S. Zhang; J. Guo","Beijing University of Posts and Telecommunications, Beijing, China; Beijing University of Posts and Telecommunications, Beijing, China; Beijing University of Posts and Telecommunications, Beijing, China; Beijing University of Posts and Telecommunications, Beijing, China",2015 Visual Communications and Image Processing (VCIP),"25 Apr 2016","2015","","","1","4","Recent automatic facial expression recognition research has focused on optimizing performance on a few databases that were collected under controlled pose and lighting conditions, and has produced nearly perfect accuracy. This paper explores the necessary characteristics of the training dataset, feature representations and machine learning algorithms for a system that operates reliably in more realistic conditions. A new database, Real-world Affective Face Database (RAF-DB), is presented which contains about 30,000 greatly-diverse facial images from social networks. Crowdsourcing results suggest that real-world expression recognition problem is a typical imbalanced multi-label classification problem, and the balanced, single-label datasets currently used in the literature could potentially lead research into misleading algorithmic solutions. A deep learning architecture, DeepEmo, is proposed to address the real-world challenge of emotion recognition by learning the highlevel feature representations which are highly effective for discriminating realistic facial expressions. Extensive experimental results show that the deep learning method is significantly superior to handcrafted features, and with the near-frontal pose constraint, human-level recognition accuracy is achievable.","","978-1-4673-7314-2","10.1109/VCIP.2015.7457876","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7457876","Expression recognition;Deep learning;face analysis;emotion recognition;human-computer interaction","Databases;Machine learning;Face recognition;Emotion recognition;Training;Face;Support vector machines","","10","","13","IEEE","25 Apr 2016","","","IEEE","IEEE Conferences"
"Flaneur: Augmented exploration of the architectural urbanscape","A. Ioannidi; D. Gavalas; V. Kasapakis","Department of Cultural Technology & Communication, University of the Aegean, Mytilene, Greece; CTI, Patras, Greece; CTI, Patras, Greece",2017 IEEE Symposium on Computers and Communications (ISCC),"4 Sep 2017","2017","","","529","533","The recent developments in the area of mobile technologies have enabled the diffusion of augmented reality. This article explores new possibilities for leveraging the power of augmented reality, further to its typical use as a means for projecting virtual content over physical objects. That is, it investigates the potential of augmented reality as a tool for participatory content creation and sharing. In order to demonstrate this idea, we have developed Flaneur, a mobile augmented reality application which invites users to wander around a city to discover and highlight its architectural assets. Flaneur serves both as an architectural heritage guide and as a crowdsourcing platform. In particular, further to consuming content edited by administrators, users are enabled to share their knowledge and experiences about heritage buildings through uploading textual and graphical annotation, which is later delivered to peer users as augmented context. The platform allows the documentation of architecture-relevant content either for whole building blocks or even for specific architectural and decorative elements. Moreover, it enables the precise placement and arrangement of digital content over the physical asset to be augmented. Flaneur has been evaluated though field trials, which provided valuable insights as regards the effectiveness, utility and restrictions of the application.","","978-1-5386-1629-1","10.1109/ISCC.2017.8024582","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8024582","Augmented reality;crowdsourcing;cultural heritage;architecture","Buildings;Crowdsourcing;Cultural differences;Global Positioning System;Image recognition;Augmented reality;Mobile communication","","9","","14","IEEE","4 Sep 2017","","","IEEE","IEEE Conferences"
"Large Scale Subjective Video Quality Study","Z. Sinno; A. C. Bovik","Laboratory for Image and Video Engineering (LIVE) at the University of Texas at Austin, Austin, Texas; Laboratory for Image and Video Engineering (LIVE) at the University of Texas at Austin, Austin, Texas",2018 25th IEEE International Conference on Image Processing (ICIP),"6 Sep 2018","2018","","","276","280","Most of today's video quality assessment (VQA) databases contain very limited content and distortion diversities and fail to adequately represent real world video impairments. This is in part because conducting subjective studies in the lab is slow, inefficient and expensive process. Crowdsourcing quality scores is a more scalable solution. However given that viewers operate under innumerable viewing conditions (in-cluding display resolutions, viewing distances, internet connection speeds) and because they are not closely supervised, multiple technical challenges arise. We carefully designed a framework in Amazon Mechanical Turk (AMT) to address the many technical issues that are faced. We launched the largest available VQA study, collecting more than 205000 opinion scores provided by more than 4700 unique participants. We have verified that our framework provided us with results that are highly consistent with the ones obtained in a lab environment under controlled conditions.","2381-8549","978-1-4799-7061-2","10.1109/ICIP.2018.8451467","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8451467","Video Quality Assessment;Subjective Study;Crowdsourcing","Databases;Distortion;Video recording;Quality assessment;Browsers;Training;Testing","","9","","17","IEEE","6 Sep 2018","","","IEEE","IEEE Conferences"
"Clotho-AQA: A Crowdsourced Dataset for Audio Question Answering","S. Lipping; P. Sudarsanam; K. Drossos; T. Virtanen","Audio Research Group, Tampere University, Tampere, Finland; Audio Research Group, Tampere University, Tampere, Finland; Audio Research Group, Tampere University, Tampere, Finland; Audio Research Group, Tampere University, Tampere, Finland",2022 30th European Signal Processing Conference (EUSIPCO),"18 Oct 2022","2022","","","1140","1144","Audio question answering (AQA) is a multimodal translation task where a system analyzes an audio signal and a natural language question, to generate a desirable natural language answer. In this paper, we introduce Clotho-AQA, a dataset for Audio question answering consisting of 1991 audio files each between 15 to 30 seconds duration selected from the Clotho dataset. For each audio file, we collect six different questions and corresponding answers by crowdsourcing using Amazon Mechanical Turk. The questions and answers are produced by different annotators. Out of the six questions for each audio, two questions each are designed to have ‘yes’ and ‘no’ as answers, while the remaining two questions have other single-word answers. For each question, we collect answers from three different annotators. We also present two baseline experiments to describe the usage of our dataset for the AQA task — a Long short-term memory (LSTM) based multimodal binary classifier for ‘yes’ or ‘no’ type answers and an LSTM based multimodal multi-class classifier for 828 single-word answers. The binary classifier achieved an accuracy of 62.7% and the multi-class classifier achieved a top-1 accuracy of 54.2% and a top-5 accuracy of 93.7%. Clotho-AQA dataset is freely available online at https://zenodo.org/record/6473207.","2076-1465","978-90-827970-9-1","10.23919/EUSIPCO55093.2022.9909680","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9909680","audio question answering;Clotho-AQA;dataset","Crowdsourcing;Analytical models;Natural languages;Europe;Signal processing;Question answering (information retrieval);Data models","","9","","24","","18 Oct 2022","","","IEEE","IEEE Conferences"
"Shaping datasets: Optimal data selection for specific target distributions across dimensions","V. Vonikakis; R. Subramanian; S. Winkler","Advanced Digital Sciences Center (ADSC), University of Illinois at Urbana-Champaign, Singapore; Center for Visual Information Technology, Int'l Institute of Information Technology, Hyderabad, India; Advanced Digital Sciences Center (ADSC), University of Illinois at Urbana-Champaign, Singapore",2016 IEEE International Conference on Image Processing (ICIP),"19 Aug 2016","2016","","","3753","3757","This paper presents a method for dataset manipulation based on Mixed Integer Linear Programming (MILP). The proposed optimization can narrow down a dataset to a particular size, while enforcing specific distributions across different dimensions. It essentially leverages the redundancies of an initial dataset in order to generate more compact versions of it, with a specific target distribution across each dimension. If the desired target distribution is uniform, then the effect is balancing: all values across all different dimensions are equally represented. Other types of target distributions can also be specified, depending on the nature of the problem. The proposed approach may be used in machine learning, for shaping training and testing datasets, or in crowdsourcing, for preparing datasets of a manageable size.","2381-8549","978-1-4673-9961-6","10.1109/ICIP.2016.7533061","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7533061","Mixed Integer Linear Programming (MILP);datasets;balancing;crowdsourcing","Head;Crowdsourcing;Optimization;Training;Mixed integer linear programming;Visualization;Information technology","","9","","14","IEEE","19 Aug 2016","","","IEEE","IEEE Conferences"
"Building test suites in social coding sites by leveraging drive-by commits","R. Pham; L. Singer; K. Schneider","Leibniz Universität Hannover, Software Engineering Group, Hannover, Germany; Leibniz Universität Hannover, Software Engineering Group, Hannover, Germany; Leibniz Universität Hannover, Software Engineering Group, Hannover, Germany",2013 35th International Conference on Software Engineering (ICSE),"26 Sep 2013","2013","","","1209","1212","GitHub projects attract contributions from a community of users with varying coding and quality assurance skills. Developers on GitHub feel a need for automated tests and rely on test suites for regression testing and continuous integration. However, project owners report to often struggle with implementing an exhaustive test suite. Convincing contributors to provide automated test cases remains a challenge. The absence of an adequate test suite or using tests of low quality can degrade the quality of the software product. We present an approach for reducing the effort required by project owners for extending their test suites. We aim to utilize the phenomenon of drive-by commits: capable users quickly and easily solve problems in others' projects - even though they are not particularly involved in that project - and move on. By analyzing and directing the drive-by commit phenomenon, we hope to use crowdsourcing to improve projects' quality assurance efforts. Valuable test cases and maintenance tasks would be completed by capable users, giving core developers more resources to work on the more complicated issues.","1558-1225","978-1-4673-3076-3","10.1109/ICSE.2013.6606680","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6606680","","Testing;Communities;Encoding;Quality assurance;Software;Collaboration;Companies","","9","","9","IEEE","26 Sep 2013","","","IEEE","IEEE Conferences"
