"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Research on Ontology Modeling Method of HAZOP in Petrochemical process","D. Gao; Y. Jia","College of Information Science and Technology, Beijing University of Chemical Technology, Beijing, China; College of Information Science and Technology, Beijing University of Chemical Technology, Beijing, China",2020 Chinese Control And Decision Conference (CCDC),"11 Aug 2020","2020","","","2136","2141","Hazard and operability analysis (HAZOP) is a kind of qualitative brainstorming assessment method, which can effectively identify and analyze the hazards in the technology process. In the field of petrochemical industry, HAZOP has experienced the development from artificial to intelligent methods. Although the workload of safety analysis has been gradually reduced, the reasons for the deviation and the consequences are still obtained through expert artificial analysis, so that the analysis quality cannot be guaranteed, and the automatic HAZOP is still not realized. Therefore, knowledge standardization is the development trend of HAZOP and the research direction of this paper. Based on knowledge engineering, using Protégé 5.0 and OWL, the ontology model of HAZOP is constructed, which provides a unified analysis standard for the field of HAZOP. Taking the oil gasifier as an example, according to the SWRL rules, the relationship between entities is established, the HAZOP ontology is constructed, and the results are visualized. At last, the reasoning plug-in is used to analyze the established ontology relationship of HAZOP, which verifies the accuracy of HAZOP analysis results. The analysis results are saved as Resource Description Framework (RDF) structure, which stores the structural knowledge of HAZOP in petrochemical field, generates ontology knowledge base, and realizes knowledge sharing and reuse.","1948-9447","978-1-7281-5855-6","10.1109/CCDC49329.2020.9164512","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9164512","HAZOP;Ontology;Protege;OWL","Ontologies;Petrochemicals;Hazards;Cognition;Industries;Resource description framework","","","","12","IEEE","11 Aug 2020","","","IEEE","IEEE Conferences"
"Investigating deep neural network adaptation for generating exclamatory and interrogative speech in Mandarin","Y. Zheng; Y. Li; Z. Wen; B. Liu; J. Tao","National Laboratory of Pattern Recognition, Chinese Academy of Sciences, Beijing, China; National Laboratory of Pattern Recognition, Chinese Academy of Sciences, Beijing, China; National Laboratory of Pattern Recognition, Chinese Academy of Sciences, Beijing, China; National Laboratory of Pattern Recognition, Chinese Academy of Sciences, Beijing, China; National Laboratory of Pattern Recognition, Chinese Academy of Sciences, Beijing, China",2016 10th International Symposium on Chinese Spoken Language Processing (ISCSLP),"4 May 2017","2016","","","1","5","Currently, most speech synthesis systems generate speech only in a reading style, which greatly affects the expressiveness of synthetized speech. To improve the expressiveness of synthetized speech, this paper focuses on the generation of exclamatory and interrogative speech for Mandarin spoken language. We propose a multi-style (exclamatory and interrogative) deep neural network-based acoustic model with a style-specific layer (can have multiple layers) while other layers are shared. The style-specific layer is used to model the distinct style specific patterns. The shared layers allow maximum knowledge sharing between the declarative and multi-style speech. Such method is also validated on different neural networks. Besides, models that adapted on both spectral and F0 parameter is compared with models while only F0 parameter is adapted. Both subjective and objective evaluations show that this method is superior to prior work (which is trained by the combination of constrained Maximum likelihood linear regression (CMLLR) and structural maximum a posterior (SMAP)), and the BLSTM where top 1 layer is style-specific layer that adapted on both spectral and F0 parameter can achieve the best results.","","978-1-5090-4294-4","10.1109/ISCSLP.2016.7918426","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7918426","Speech synthesis;F0 contour;deep neural network adaptation;exclamatory speech;interrogative speech","Hidden Markov models;Speech;Adaptation models;Acoustics;Neural networks;Pragmatics;Training data","","","","33","IEEE","4 May 2017","","","IEEE","IEEE Conferences"
"The practice of knowledge innovation and the research of strengthened system of China's aviation industry","Cuifen Zhang","Department of Humanities and Social Science, Zhengzhou Institute of Aeronautical Industry Management, Zhengzhou, China",2011 International Conference on Computer Science and Service System (CSSS),"4 Aug 2011","2011","","","867","870","As the constraints of military security regulations, the lack of incentive system on property rights for the holders (or group) of critical knowledge and other reasons, the core employees of aviation industry are lack of desirability to share within a certain range of their critical knowledge, especially tacit knowledge generated during R&D and production. In this paper, innovative practice has been studied about knowledge innovation and knowledge sharing of the scientific research institutes and manufacturing corporations of the China Aviation Industry Corporation. The innovative system is designed from the China's aviation industry's overall plan of knowledge innovation project and the dynamic mechanism, which may trigger the aviation industry to enhance the intellectual capital of the endogenous mechanism and to promote the improvement of innovation performance and overall performance.","","978-1-4244-9763-8","10.1109/CSSS.2011.5974927","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5974927","economic value-added;intellectual capital;knowledge innovation;knowledge sharing","Technological innovation;Industries;Knowledge management;Knowledge engineering;Personnel;Manufacturing;Humans","","","","9","IEEE","4 Aug 2011","","","IEEE","IEEE Conferences"
"Managing of technology in Mexican firms: the case of Instituto Bioclon","J. L. Solleiro; J. Paniagua; R. Castanon","Instituto Bioclón, Universidad Nacional Auténoma de México, Mexico, Mexico; Instituto Bioclón, Universidad Nacional Auténoma de México, Mexico, Mexico; Instituto Bioclón, Universidad Nacional Auténoma de México, Mexico, Mexico",2006 IEEE International Conference on Management of Innovation and Technology,"26 Dec 2006","2006","2","","1075","1079","Mexican innovative firms have to operate in a rather adverse environment because innovation policy offers little support. For that reason, studying firm's innovation strategies is very important to shed light on how small firms can innovate and participate in global markets of high technology products even in a weak policy environment. This paper presents a case study of Instituto Bioclon, a Mexican SME producing antidotes against venoms of poisonous animals. Instituto Bioclon's success is based on its model to manage innovation. This model relies on the creation of a wide network of collaboration with research institutions, opinion leaders and health specialists, complemented by internal capacities on technology and knowledge management, such as competitive intelligence, project management, IPR protection, training, knowledge sharing and market development. This forms a first class technology base with a strong market orientation. The model is analyzed taking into account its most important variables and trying to draw lessons for technology development and diffusion in other SMEs operating in developing countries","","1-4244-0147-X","10.1109/ICMIT.2006.262388","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4037186","","Technology management;Technological innovation;Globalization;Animals;Innovation management;Collaboration;Lead;Knowledge management;Competitive intelligence;Project management","","","","6","IEEE","26 Dec 2006","","","IEEE","IEEE Conferences"
"Visual knowledge service market for employment information grid","C. Chai","College of Computer Science and Information Engineering, Zhejiang Gongshang University, Hangzhou, China",2010 IEEE International Conference on Industrial Engineering and Engineering Management,"23 Dec 2010","2010","","","1893","1896","More and more employment websites have provide recruitment services. Some of them are commercial websites, others are government-sponsored websites. The biggest problem for these centers is that there is no information sharing among these sites. This paper would assume each website as a knowledge or information node and analyze the possibility of knowledge sharing and the sharing architecture from the viewpoint of information sharing, then set up a virtual knowledge service market with rewards and punishments mechanism. Finally, through empirical experiment, the knowledge trading mechanism with rewards and punishments could significantly improve the knowledge efficiency.","2157-362X","978-1-4244-8503-1","10.1109/IEEM.2010.5675621","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5675621","Knowledge market;Auction;Knowledge Grid;Employment website","Knowledge engineering;Employment;Humans;Educational institutions;Recruitment;Organizations","","","","8","IEEE","23 Dec 2010","","","IEEE","IEEE Conferences"
"Prediction Learning Achievement Indicators in Distance Learning Students","D. F. Murad; B. Dwi Wijanarko; E. Fernando; W. J. Widjaja Saputra; T. Darwis; Lena","Information Systems Department, Bina Nusantara University, Jakarta, Indonesia; Computer Science Department, Bina Nusantara University, Jakarta, Indonesia; School of Informations System, Bina Nusantara University, Jakarta, Indonesia; Information Systems Department, Bina Nusantara University, Jakarta, Indonesia; Information Systems Department, Bina Nusantara University, Jakarta, Indonesia; Information Systems Department, Bina Nusantara University, Jakarta, Indonesia","2019 IEEE International Conference on Engineering, Technology and Education (TALE)","15 Oct 2020","2019","","","1","6","The purpose of this study is to predict the main factors that affect learning outcomes of distance learning students. The data used is the data of student learning transactions in 2016 and 2017 as many as 16000. There are 4 assessment indicators of distance learning student learning outcomes, namely Forum discussion (FOD), Personal assignment (PAS), TAS and Quiz (QIZ). The technique is then discussed in terms of prediction accuracy, using machine learning with the Naïve Bayes algorithm with the Rapid Miner application. The results state that student activity in the FOD discussion forum is the biggest indicator that influences student learning outcomes. With performance vector result accuracy of 84.03%. With an active group discussion forum with diverse backgrounds and student characteristics, most of which are workers showing activities, the discussion forum provides knowledge sharing between students and lecturers in the learning process to be both very good and important.","2470-6698","978-1-7281-2665-4","10.1109/TALE48000.2019.9225897","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9225897","Machine learning;recommender system;Naïve bayes;online learning;distance learning","Computer aided instruction;Probability;Prediction algorithms;Information systems;Electronic learning;Learning systems","","","","12","IEEE","15 Oct 2020","","","IEEE","IEEE Conferences"
"Towards managing information security knowledge through metamodelling approach","D. S. Abobakr Baras; S. H. Othman; M. N. Ahmad; N. Ithnin","Department of Computer Science, Universiti Teknologi Malaysia, Johor, Malaysia; Department of Computer Science, Universiti Teknologi Malaysia, Johor, Malaysia; Department of Computer Science, Universiti Teknologi Malaysia, Johor, Malaysia; Department of Computer Science, Universiti Teknologi Malaysia, Johor, Malaysia",2014 International Symposium on Biometrics and Security Technologies (ISBAST),"19 Jan 2015","2014","","","310","315","Security of information systems is becomes a major concern for many organizations nowadays as security risks may have a serious impact on the organization's information assets. Information Security Management (ISM) describes controls that an organization needs to implement to ensure that it is sensibly managing the risks of loss, misuse, disclosure or damage. Thus, it makes ISM knowledge domain is so complex to both its modeling and sharing. The current ISM models do not provide an apparent structure that can be easily reuse to the current situation without an analysis in -depth and this could lead to a waste of time. It is useful to categories and describes the elements, components or aspects of information security management in a unified conceptual model (metamodel) to facilitate knowledge sharing, reuse, modelling and enhancing the communications amongst ISM users. For this purpose, we proposed the Information Security Management Metamodel (ISMM).","","978-1-4799-6444-4","10.1109/ISBAST.2014.7013140","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7013140","information security management;knowledge;model;metamodel","Information security;Unified modeling language;Organizations;Standards organizations;Software","","","","28","IEEE","19 Jan 2015","","","IEEE","IEEE Conferences"
"Information analysis technology for Universal Communication","Y. Kidawara","National Institute of Information and Communications Technology, Japan",2010 4th International Universal Communication Symposium,"13 Dec 2010","2010","","","K-4","K-5","The Internet functions as a social infrastructure and stores a huge amount of information. People use the Internet whenever they need information. The primary role of the Internet is changing from that of digital content sharing to that of knowledge sharing. NICT Knowledge Clustered Group is researching and developing information analysis technology for “Universal Communication”. In order to realize universal communications, we have to overcome several barriers. Information analysis is an essential technology to overcome a barrier of “Information Quality”. The overabundance that makes it difficult to extract the most useful information from the Internet is called the information explosion. The amount of consumer generating media (CGM) is increasing particularly rapidly, but the content may be neither valuable nor trusted. Ordinary web search engines cannot evaluate the content. However, if we can evaluate the credibility of information, credible digital content will be as easily accessed knowledge is on the Internet. We believe that information analysis technology to find higher quality information on Web content enables us to overcome a barrier of “Information Quality”.Research project of NICT Knowledge Clustered Group focuses on analysis of information credibility criteria and development of a knowledge cluster system. The former project addresses the information credibility criteria of web content using natural language processing (NLP) technology. The latter project aims to develop a knowledge cluster system that manages knowledge on enormous numbers of sites.","","978-1-4244-7820-0","10.1109/IUCS.2010.5666777","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5666777","","","","","","","IEEE","13 Dec 2010","","","IEEE","IEEE Conferences"
"Information Enrichment for Decision Support in Virtual Collaboration","O. Anya; H. Tawfik; A. Nagar","Faculty of Science and Social Sciences, Liverpool Hope University, UK; Faculty of Science and Social Sciences, Liverpool Hope University, UK; Faculty of Science and Social Sciences, Liverpool Hope University, UK",2010 Developments in E-systems Engineering,"11 Nov 2010","2010","","","168","174","In collocated organisation-based work settings, knowledge workers often approach problem solving by combining explicit domain information with their practice-based knowledge in ways that are largely driven by their specific work context. In virtual collaborative work, such common grounds for decision making offered by a shared work context hardly exist. Designing context-aware systems to support decision making in virtual collaboration, thus, poses a huge challenge because of the inherent difficulty in establishing a shared context of work and users adequate for supporting cohesive collaboration and knowledge sharing among individuals across boundaries. To address this problem, this paper proposes a framework, which incorporates an explicit model of context between the domain model of an application and the activity landscapes of various individuals, workgroups and organisations collaborating across borders, and between these landscapes and the knowledge resource space model in an intelligent ubiquitous environment. We suggest that as a result of the high level of knowledge required in collaborative e-work as well as its changing work contexts, e-work support systems need to provide not only information in the form of documents and articles, but also expert-level explanations in the form of supporting literature and references to theories and related cases, to justify retrieved information and offer cognitive support to e-work.","","978-1-4244-8044-9","10.1109/DeSE.2010.35","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5633674","","Decision support systems;Helium","","","","26","IEEE","11 Nov 2010","","","IEEE","IEEE Conferences"
"Role-based wiki for reuse of Off-the-Shelf Components","Jingyue Li; C. Ayala; R. Conradi","Norwegian University of Science and Technology, Norway; Technical University of Catalonia, Spain; Norwegian University of Science and Technology, Norway",2009 ICSE Workshop on Wikis for Software Engineering,"10 Jun 2009","2009","","","78","81","IT companies are confronted with a huge, growing Off-the-Shelf (OTS) marketplace containing incredibly large amount of diverse, partial, ephemeral, sometimes tacit and not always trustable information about OTS components. Our empirical studies illustrate that different users, such as OTS evaluator, OTS integrator, system tester, and system maintainer, need different information and knowledge about OTS components when facing different scenarios. Although a few companies are using mini-wikis internally to manage and share OTS related knowledge, knowledge sharing across companies is rare. Searching existing web portals or sites of OTS components is time consuming and often does not bring systematic knowledge. This position paper proposes role-based wikis to organize OTS components related knowledge in a systematic way. One motivation of constructing such a wiki is to provide necessary knowledge for different users to help them reduce risks. Another motivation is to provide a global centralized platform, so that OTS users can systematically share their knowledge across organizations.","","978-1-4244-3742-9","10.1109/WIKIS4SE.2009.5069999","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5069999","","Portals;Open source software;Software maintenance;Collaboration;System testing;Knowledge management;Internet;Scattering;Programming;Software testing","","","","17","IEEE","10 Jun 2009","","","IEEE","IEEE Conferences"
"Understanding Question Quality through Affective Aspect in Q&A Site","J. Jiarpakdee; A. Ihara; K. -I. Matsumoto","Graduate School of Information Science, Nara Institute of Science and Technology, Ikoma, Nara, JAPAN; Nara Sentan Kagaku Gijutsu Daigakuin Daigaku, Ikoma, Nara, JP; Graduate School of Information Science, Nara Institute of Science and Technology, Ikoma, Nara, JAPAN",2016 IEEE/ACM 1st International Workshop on Emotional Awareness in Software Engineering (SEmotion),"29 Dec 2016","2016","","","12","17","Ever since the Internet has become widely available, question and answer sites have been used as a knowledge sharing service. Users ask the community about how to solve problems, hoping that there will be someone to provide a solution. However, not every question is answered. Eric Raymond claimed that how an user asks a question is important. Existing studies have presented ways to study the question quality by textual, community-based or affective features. In this paper, we investigated how affective features are related to the question quality, and we found that using affective features improves the prediction of question quality. Moreover, Favorite Vote Count feature has the highest influence on our prediction models.","","978-1-4503-4169-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7801412","Affective Aspect;Sentimental Analysis;Stack Overflow","Feature extraction;Data analysis;Analytical models;Data models;Computational modeling;Internet;Data mining","","","1","21","","29 Dec 2016","","","IEEE","IEEE Conferences"
