"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A quality enhancement of crowdsourcing based on quality evaluation and user-level task assignment framework","Sooyoung Lee; Sehwa Park; Seog Park","Dept. of Computer Science and Engineering, Sogang University, Seoul, Korea; Dept. of Computer Science and Engineering, Sogang University, Seoul, Korea; Dept. of Computer Science and Engineering, Sogang University, Seoul, Korea",2014 International Conference on Big Data and Smart Computing (BIGCOMP),"17 Feb 2014","2014","","","60","65","Crowdsourcing has recently been used in various applications, and the possibility of its utilization and importance is expected to increase continuously in the future. However, crowdsourcing cannot always ensure the precision of the results, which are generated by unspecified individuals. In particular, a more sophisticated task has more complex problems that are related to the accuracy of the result. In this paper, we propose a novel framework to improve the quality of work in a crowdsourcing environment. In this framework, we analyzes the characteristics of workers and allocates the appropriate task to individuals to improve the quality of work. It also provides cumulative voting for correct assessment instead of the majority representation method, which is more commonly used. Our experiments show that this framework facilitates effective work allocation.","2375-9356","978-1-4799-3919-0","10.1109/BIGCOMP.2014.6741408","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6741408","Crowdsourcing;Task Distribution;Quality Analysis","Accuracy;Dynamic programming;Mathematical model;Equations;Computer science;Educational institutions;Time complexity","","2","","22","IEEE","17 Feb 2014","","","IEEE","IEEE Conferences"
"The verification approach to complex tasks' functional specification in software crowdsourcing","Y. Shu; H. Chen; S. Li; F. Hu","Shanghai JiaoTong University, Shanghai, China; Shanghai JiaoTong University, Shanghai, China; Shanghai JiaoTong University, Shanghai, China; Shanghai JiaoTong University, Shanghai, China",2016 5th International Conference on Computer Science and Network Technology (ICCSNT),"19 Oct 2017","2016","","","171","176","Software crowdsourcing is an emerging approach that involves delegating varieties of tasks to a decentralized, multi-scale and unknown workforce. Preparing a complex development job for crowdsourcing markets requires careful attention to workflow design, the process of decomposing job into multiple subtasks. This paper presents a general-purpose approach to verify the complex task's decomposition scheme and its functional specification. Our meta-model adopts the structured object-oriented formal language (SOFL) to accurately describe the task decomposition scheme, avoiding the fuzziness and ambiguity with the natural language. Based on this meta-model, we present a formal approach to verifying the functional specification of task decomposition. This approach can verify the decomposition specification of each subtask's internal inconsistencies and determine whether it is consistent with its original task. We describe our meta-model, verification approach and a case study on a software crowdsourcing task that demonstrates the effectiveness of the approach.","","978-1-5090-2129-1","10.1109/ICCSNT.2016.8070142","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8070142","software crowdsourcing;task decomposition;formal method;workflow verification","Crowdsourcing;Software;Timing;Formal languages;Registers;Electronic mail","","2","","18","IEEE","19 Oct 2017","","","IEEE","IEEE Conferences"
"A Geo-Obfuscation Approach to Protect Worker Location Privacy in Spatial Crowdsourcing Systems","C. Pang; C. Qiu; N. Wang","Department of Computer Science, Rowan University; Department of Computer Science, Rowan University; Department of Computer Science, Rowan University",2019 IEEE 16th International Conference on Mobile Ad Hoc and Sensor Systems Workshops (MASSW),"9 Apr 2020","2019","","","166","167","In Spatial Crowdsourcing (SC), workers are required to move to the task location to perform the tasks. To promote cost-effective crowdsourcing work, tasks need to be assigned to workers with low traveling costs. As such, workers are required to disclose their location information to SC servers, which may lead to serious privacy concerns. In this paper, we propose a geo-obfuscation approach to help workers protect their location information while ensuring the accuracy of traveling cost estimation in task assignment. We implemented our approach with a real-world experiment and the experimental results demonstrate the effectiveness of our approach in terms of both privacy and information accuracy.","","978-1-7281-4121-3","10.1109/MASSW.2019.00042","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9059317","location privacy;geo obfuscation;spatial crowdsourcing","Task analysis;Privacy;Servers;Two dimensional displays;Crowdsourcing;Estimation error;Roads","","2","","5","IEEE","9 Apr 2020","","","IEEE","IEEE Conferences"
"A Multi-stage Framework for Complex Task Decomposition in Knowledge-intensive Crowdsourcing","S. Xie; X. Wang; B. Yang; M. Long; J. Zhang; L. Wang","College of Mechanical and Vehicle Engineering, Chongqing University, Chongqing, China; College of Mechanical and Vehicle Engineering, Chongqing University, Chongqing, China; College of Mechanical and Vehicle Engineering, Chongqing University, Chongqing, China; College of Mechanical and Vehicle Engineering, Chongqing University, Chongqing, China; College of Mechanical and Vehicle Engineering, Chongqing University, Chongqing, China; College of Mechanical and Vehicle Engineering, Chongqing University, Chongqing, China",2021 IEEE International Conference on Industrial Engineering and Engineering Management (IEEM),"19 Jan 2022","2021","","","1432","1436","Crowdsourcing is being used by more and more industries, which proves that this model is effective. In the crowdsourcing model, knowledge-intensive crowdsourcing (KI-C) has received widespread attention due to today's knowledge economy. The tasks submitted by consumers in KI-C are complicated and individualized, and it is difficult for one service provider to complete an entire task independently. Therefore, in order to effectively match suitable service providers for the complex tasks submitted by consumers, this paper proposes a multi-stage framework for complex task decomposition in KI-C. The framework contains the decomposition principles, searching similar tasks by word2vec and task packages obtained by genetic algorithm. The practicability and validity of this multi-stage framework are tested by a case study.","","978-1-6654-3771-4","10.1109/IEEM50564.2021.9672863","National Key R&D Program of China(grant numbers:2018YFB1403602); Graduate Research and Innovation Foundation of Chongqing(grant numbers:CYS20007); Fundamental Research Funds for the Central Universities(grant numbers:2020CDCGJX019); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9672863","Complex Task Decomposition;Knowledge-Intensive Crowdsourcing;Word2vec;Genetic Algorithm","Crowdsourcing;Industries;Engineering management;Conferences;Computational modeling;Industrial engineering;Task analysis","","2","","12","IEEE","19 Jan 2022","","","IEEE","IEEE Conferences"
"A Expectation-Aware Dynamic Pricing Model for Spatial Crowdsourcing Platforms","Z. Yuan; Y. Cheng","College of Computer Science and Technology, Beijing Institute of Technology, Beijing, China; College of Computer Science and Technology, Beijing Institute of Technology, Beijing, China",2022 6th Annual International Conference on Data Science and Business Analytics (ICDSBA),"23 May 2023","2022","","","162","166","Spatial crowdsourcing software are becoming indispensable to modern people’s lives. Among all topics over spatial crowdsourcing platforms, pricing method study is a fundamental one. The pricing strategy largely influences the incentives of workers and the revenue of platforms. The existing studies only consider the pricing strategy for users, but ignore the pricing to workers. They usually use a fixed percentage multiplied the price by to pay the workers given by users which neglect the status of the workers. However, the expectation price of the workers is also important. On one hand, if the payment to the workers is too high, the platform will reduce the revenue. On the other hand, if the payment to the workers is too low, the workers would reduce their enthusiasm to serve the spatial crowdsourcing tasks, leading to low quantity and quality of completed tasks. In order to balance the platform’s revenue and the worker’s enthusiasm, we propose a dynamic pricing method based on workers' expectation. Specifically, we consider three factors that may affect the worker’s pricing, which are the historical pricing law, the current working time of workers, and the price of the most recent orders. Through extensive experiments on real datasets, we show that our pricing method can improve both the revenue of the platforms and the ratio of completed orders, which means that it can well balance the interests of the platform and the interests of the workers.","2831-5944","978-1-6654-5450-6","10.1109/ICDSBA57203.2022.00087","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10129491","Spatial crowdsourcing;pricing strategy;monta carlo sampling algorithm;data analysis;data processing","Crowdsourcing;Monte Carlo methods;Heuristic algorithms;Psychology;Pricing;Data science;Software","","1","","16","IEEE","23 May 2023","","","IEEE","IEEE Conferences"
"Crowdsourcing based terminal positioning using linear and non-linear interpolation techniques","N. Boujnah; P. Korbel","Faculty of Sciences, Lodz University of Technology Institute of Electronics, Poland Gabes University, Tunisia; Lodz University of Technology Institute of Electronics, Poland",2016 Advances in Wireless and Optical Communications (RTUWO),"19 Jan 2017","2016","","","101","106","Recent years were marked by a rapid development of mobile technologies. Contemporary mobile devices equipped with powerful processor and a variety of additional sensors open new opportunities to track user position. Crowdsourcing is a new field of research devoted to data retrieval from a crowd of users. Mobile users actively participate in collection of datasets consisting of position, power of received signal and information related to actual location. The mobile user can also inquires about his location or ask for a specific service by sending queries to the crowdsourcing database. In our work, we propose and compare on positioning techniques based on crowdsourcing data using partitioning and interpolation. A taxonomy of methods will be presented and evaluated.","","978-1-5090-1535-1","10.1109/RTUWO.2016.7821864","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7821864","","Mobile communication;Interpolation;Crowdsourcing;Databases;Radio transmitters;Mobile computing;Mathematical model","","1","","17","IEEE","19 Jan 2017","","","IEEE","IEEE Conferences"
"A Cloud-Based Platform for Crowdsourcing and Self-Organizing Learning","W. -T. Tsai; G. Qi","Informatics, and Decision Systems Engineering, Arizona State University, Tempe, AZ, USA; Informatics, and Decision Systems Engineering, Arizona State University, Tempe, AZ, USA",2014 IEEE 8th International Symposium on Service Oriented System Engineering,"12 Jun 2014","2014","","","454","458","This paper explores the application of Self-Organizing Learning (SOL) to software crowdsourcing so that people can learn software design. SOL principles include communication, reflection, collaboration, community, creative tools, and amplification. Based on these principles, this project proposed a cloud-based environment to support people to learn software design based on crowdsourcing including crowdsourcing competitions.","","978-1-4799-3616-8","10.1109/SOSE.2014.81","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6830947","Crowdsourcing; SOL; Cloud","Software;Communities;Collaboration;Information services;Electronic publishing","","1","","17","IEEE","12 Jun 2014","","","IEEE","IEEE Conferences"
"Can Crowdsourcing Support Remote Sensing Image Classification?","H. Li; H. Yang; C. Zeng","State Key Laboratory of Hydroscience and Engineering, Tsinghua University, Beijing, China; State Key Laboratory of Hydroscience and Engineering, Tsinghua University, Beijing, China; School of Resource and Environmental Sciences, Wuhan University, Wuhan, China",2018 26th International Conference on Geoinformatics,"6 Dec 2018","2018","","","1","4","There is great value to extract artificial surface from remote sensing images to understand urban expansion dynamics. With crowdsourcing data like Open Street Map (OSM), a great amount of labeled training data can be used as input of many supervised classification methods like Neural Network. This study explores the potential application of combining crowdsourcing data and remote sensing images in artificial surface extraction. A 1000 km2 area of a Landsat 8 image in Beijing, the capital city of China, is chosen as the case study. Comparing with a spectral method Normalized Differential Building Index (NDBI) and an unsupervised method ISODATA, the freely available labeled building foot scripts by OSM are used as training datasets for several supervised classification methods including Maximum Likelihood Classification (MLC), Supporting Vector Machine (SVM), and Neural Network (NN). The estimation by OSM point features with building-like attributes shows that the accuracies of the five classification methods NDBI, ISODATA, MLC, SVM, and NN are 8.51 %, 45.39%, 75.18%, 85.11 %, and 93.62% respectively. This means that the combination of crowdsourcing and remote sensing has a very potential value for satellites applications like artificial surface extraction.","2161-0258","978-1-5386-7619-6","10.1109/GEOINFORMATICS.2018.8557144","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8557144","Image classification;Landsat;remote sensing;crowdsourcing;artificial surface detection","","","1","","10","IEEE","6 Dec 2018","","","IEEE","IEEE Conferences"
"Research on Mass User Requirements Analysis and Evaluation Method Based on Crowdsourcing Platform","L. -Z. Niu; L. Gong; F. Ye; J. Gao","School of Mechanical Engineering, Beijing Institute of Technology, Beijing, China; School of Mechanical Engineering, Beijing Institute of Technology, Beijing, China; School of Mechanical Engineering, Beijing Institute of Technology, Beijing, China; School of Mechanical Engineering, Beijing Institute of Technology, Beijing, China",2021 IEEE 8th International Conference on Industrial Engineering and Applications (ICIEA),"26 May 2021","2021","","","566","570","Using the massive data of user requirements on the crowdsourcing platform to unearth potential user requirements, and solve problems about the lack of product conceptual design inspirations and low efficiency, a method for analyzing and evaluating massive user requirements based on the crowdsourcing platform is proposed. This research uses Semantic Discrimination Lexicon (SDL), combining with the KANO model and entropy method, to perform analysis of attribute categories and evaluation of importance on user requirement items extracted from user requirements of a crowdsourcing platform. And then, it helps product designers unearth potential user requirement items from massive data of user requirements, obtain design inspirations, and support concept design of products.","","978-1-6654-2895-8","10.1109/ICIEA52957.2021.9436768","National Natural Science Foundation of China(grant numbers:51405018); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9436768","crowdsourcing platform;entropy method;KANO model;user requirements;Semantic Discriminant Lexicon (SDL)","Crowdsourcing;Analytical models;Conferences;Semantics;Industrial engineering;Entropy","","1","","16","IEEE","26 May 2021","","","IEEE","IEEE Conferences"
"Answer inference for crowdsourcing based scoring","K. Sheng; Z. Gu; X. Mao; X. Tian; X. Gan; X. Wang","Department of Electronic Engineering, Shanghai Jiao Tong University, Shanghai, China; Department of Electronic Engineering, Shanghai Jiao Tong University, Shanghai, China; Department of Electronic Engineering, Shanghai Jiao Tong University, Shanghai, China; Department of Electronic Engineering, Shanghai Jiao Tong University, Shanghai, China; Department of Electronic Engineering, Shanghai Jiao Tong University, Shanghai, China; Department of Electronic Engineering, Shanghai Jiao Tong University, Shanghai, China",2014 IEEE Global Communications Conference,"12 Feb 2015","2014","","","2733","2738","Crowdsourcing is an effective paradigm in human centric computing for addressing problems by utilizing human computation power. While efforts have been made to study the crowdsourcing systems for labeling tasks such as classification, those for scoring tasks with continuous and correlative answers have not been well studied. In this paper, we propose two inference algorithms, MCE (Maximum Correlation Estimate) and WMCE (Weighted Maximum Correlation Estimate), to infer true answers based on answers submitted by workers. When estimating answers, WMCE algorithm assigns diverse weight to submitted answers of workers based on their quality while MCE algorithm assigns identical weight to submitted answers of all workers. For a fixed worker population, we reveal that the increase in task redundancy1 can improve accuracy of estimated answers but such improvement is limited within a certain level. We further show that WMCE algorithm can reduce the influence of this limitation better than MCE algorithm for the same crowdsourcing system. Simulation results validate our theoretical analysis and show that WMCE algorithm outperforms MCE algorithm in the accuracy of estimated answers.","1930-529X","978-1-4799-3512-3","10.1109/GLOCOM.2014.7037221","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7037221","","Correlation;Inference algorithms;Algorithm design and analysis;Redundancy;Crowdsourcing;Accuracy;Labeling","","1","","13","IEEE","12 Feb 2015","","","IEEE","IEEE Conferences"
