"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Detection of data confidentiality violations using Runtime Verification and Quality Assessment","N. A. Bakar; A. Selamat","Faculty of Computing, Universiti Teknologi Malaysia, Malaysia; Faculty of Computing, Universiti Teknologi Malaysia, Malaysia","2016 2nd International Symposium on Agent, Multi-Agent Systems and Robotics (ISAMSR)","9 Jan 2017","2016","","","22","26","Crowdsourcing is an agent-based system running in distributed open environment where agents interact and share information with each other in a community. While performing activities in open system, agent personal information may be disclosed due to several factors such as agent preferences, decisions and behavior. These factors are continuously changing during runtime depending on the activities executed within the system. As a result, there are risks of agent safety such as the disclosures of agent identity and location. Hence, in this research, a solution is proposed to detect agent data confidentiality violations that occur during runtime. The proposed solution includes the definition of data confidentiality as agent quality properties and the violations detection using Runtime Verification and Quality Assessment process. The effectiveness of the proposed solution is evaluated by implementing the detection process within Crowdsourced Navigation System model.","","978-1-5090-5150-2","10.1109/ISAMSR.2016.7809997","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7809997","agent system;runtime verification;quality assessment;data confidentiality;crowdsourcing","","","","","15","IEEE","9 Jan 2017","","","IEEE","IEEE Conferences"
"Labeling Sequential Data From Noisy Annotations","T. Marrinan; S. Ibrahim; X. Fu",Pacific Northwest National Laboratory; Oregon State University; University of Central Florida,2024 IEEE 13rd Sensor Array and Multichannel Signal Processing Workshop (SAM),"26 Aug 2024","2024","","","1","5","Crowdsourcing algorithms often work under the assumption that the data samples are independent. Recent work has shown that data dependence, such as temporal correlations in sequential data, can be leveraged to improve the label quality. Existing methods that exploit this special structure rely on thirdorder statistics of the annotator outputs to ensure the identifiability of key latent parameters, which are costly to acquire. This work proposes an approach for integrating crowdsourced annotations under the Dawid-Skene/Hidden Markov Model (DS-HMM) for sequential data based on second-order statistics, which naturally enjoys a lower sample complexity. An effective algorithm is proposed to tackle the challenging optimization problem associated with the proposed estimator. Numerical experiments showcase the effectiveness of the data labeling paradigm.","2151-870X","979-8-3503-4481-3","10.1109/SAM60225.2024.10636383","National Science Foundation(grant numbers:NSF IIS-2007836); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10636383","","Crowdsourcing;Training;Machine learning algorithms;Annotations;Signal processing algorithms;Numerical models;Noise measurement","","","","28","IEEE","26 Aug 2024","","","IEEE","IEEE Conferences"
"Detecting Hotspots in Interdisciplinary Research Based on Overlapping Community Detection","L. Huang; X. Jia; Y. Zhang; X. Zhou; Y. Zhu","School of Management and Economics, Beijing Institute of Technology, Beijing, China; School of Management and Economics, Beijing Institute of Technology, Beijing, China; Faculty of Engineering and Information Technology, University of Technology, Sydney; School of economics and management, Xidian University, China; School of Management and Economics, Beijing Institute of Technology, Beijing, China",2018 Portland International Conference on Management of Engineering and Technology (PICMET),"7 Oct 2018","2018","","","1","6","Disciplinary fusion has been observed in a range of previous studies, which creates great benefit in science, technology, and innovation. However, how to detect and distinguish the hotspots in interdisciplinary is a challenge for not only researchers but also stakeholders in government and industry sectors. A keywords' co-occurrence network is constructed by using academic articles published between 2012 and 2017 in the field of Information Science and Artificial Intelligence. Then statistical methods are applied for finding the regularities of distributions of term frequency and keywords' k-cliques. Furthermore, the software CFinder, which is based on clique percolation method (CPM) algorithm and is used for detecting overlapping communities, is utilized to visualize the network. At last, we find that ""Social media"", ""conceptual model, ""Big Data"" and ""Crowdsourcing"" are the hotspots of interdisciplinary research in this case.","2159-5100","978-1-890843-37-3","10.23919/PICMET.2018.8481972","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8481972","","Social network services;Big Data;Crowdsourcing;Software;Government;Data visualization;Data models","","","","10","","7 Oct 2018","","","IEEE","IEEE Conferences"
"Poster: Multi-agent Combinatorial Bandits with Moving Arms","Z. Huang; B. Hu; J. Pan","Department of Computer Science, University of Victoria, Victoria, BC, Canada; Department of Computer Science, University of Victoria, Victoria, BC, Canada; Department of Computer Science, University of Victoria, Victoria, BC, Canada",2021 IEEE 41st International Conference on Distributed Computing Systems (ICDCS),"4 Oct 2021","2021","","","1140","1141","In this paper, we study a distributed stochastic multi-armed bandit problem that can address many real-world problems such as task assignment for multiple crowdsourcing platforms, traffic scheduling in wireless networks with multiple access points and caching at cellular network edge. We propose an efficient algorithm called multi-agent combinatorial upper confidence bound (MACUCB) with provable performance guarantees and low communication overhead. Furthermore, we perform extensive experiments to show the effectiveness of the proposed algorithm.","2575-8411","978-1-6654-4513-9","10.1109/ICDCS51616.2021.00126","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9546437","Online learning;multi-armed bandits;multiagent combinatorial bandits;upper confidence bound","Crowdsourcing;Cellular networks;Program processors;Wireless networks;Conferences;Task analysis;Distributed computing","","","","2","IEEE","4 Oct 2021","","","IEEE","IEEE Conferences"
"Crowdsourced Linked Data Question Answering with AQUACOLD","N. Collis; I. Frommholz","University of Bedfordshire, Luton, England; University of Wolverhampton, UK",2021 ACM/IEEE Joint Conference on Digital Libraries (JCDL),"29 Dec 2021","2021","","","297","298","There is a need for Question Answering (QA) to return accurate answers to complex natural language questions over Linked Data, improving the accessibility of Linked Data (LD) search by abstracting the complexity of SPARQL whilst retaining its expressiveness. This work presents AQUACOLD, a LD QA system which harnesses the power of crowdsourcing to meet this need.","","978-1-6654-1770-9","10.1109/JCDL52503.2021.00043","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9651734","Linked Data;Natural Language;Question Answering;Crowdsourcing;SPARQL","Crowdsourcing;Linked data;Natural languages;Knowledge discovery;Libraries;Complexity theory","","","","7","IEEE","29 Dec 2021","","","IEEE","IEEE Conferences"
"Design and Construction of Japanese Multimodal Utterance Corpus with Improved Emotion Balance and Naturalness","D. Horii; A. Ito; T. Nose","Tohoku University, Sendai, Japan; Tohoku University, Sendai, Japan; Tohoku University, Sendai, Japan",2022 Asia-Pacific Signal and Information Processing Association Annual Summit and Conference (APSIPA ASC),"21 Dec 2022","2022","","","245","250","This paper describes the development of a corpus of multimodal emotional behaviors. So far, many databases of multimodal affective behaviors have been developed. These databases are divided into spontaneous and acted behavior databases. Acted behavior databases can easily collect words with a balanced number of emotions; however, it has been pointed out that acted speech differs from spontaneous speech. In this work, we aim to collect acted multimodal emotional utterances that sound as natural as possible. To this end, we first collected scenes from tweets in which emotional balance was considered. Then, we performed an initial corpus collection, demonstrating that we could collect various emotional utterances. Next, we collected the corpus using a crowdsourcing platform. Then, we evaluated the naturalness of the collected speech by comparing it with the naturalness of the read speech database (JTES) and the spontaneous speech database (SMOC). As a result, the collected corpus was more natural than JTES, which indicates that the recording program effectively collected naturally-sounding emotional behavior corpus.","2640-0103","978-616-590-477-3","10.23919/APSIPAASC55919.2022.9980272","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9980272","","Crowdsourcing;Databases;Information processing;Data collection;Audio recording;Acoustics;Behavioral sciences","","","","21","","21 Dec 2022","","","IEEE","IEEE Conferences"
"Semi Embedded Architecture for a mobile indoor localization system","Y. Ibnatta; M. Khaldoun; M. Sadik; O. Benhmammouch","Department of Electrical Engineering, NEST Research Group ENSEM,Hassan II University, Casablanca, Morocco; Department of Electrical Engineering, NEST Research Group ENSEM,Hassan II University, Casablanca, Morocco; Department of Electrical Engineering, NEST Research Group ENSEM,Hassan II University, Casablanca, Morocco; The Engineering School, The International University of Casablanca, Casablanca, Morocco",2023 International Wireless Communications and Mobile Computing (IWCMC),"21 Jul 2023","2023","","","620","626","The Internet of Things (IoT) is one of the most in-demand technologies due to its ability to simplify complex tasks through low-cost devices connected to the internet. Indoor positioning is one of the most sought-after indoor technologies, as most indoor services require position information to provide highquality, low-latency services. As a result, the indoor positioning field is also contributing to the rapid development of the IoT by using objects as sources of information to assist in tracking. This paper describes the development and evaluation of a lowcost indoor positioning approach using the Internet of Things (IoT) and received signal strength (RSS) based on UWB-OFDM technology. The proposed approach aims to simplify complex tasks and improve the quality of indoor services by providing accurate and low-latency position information. We introduce the Mobile Access Point Model (MAPM), an optimization algorithm that reduces the negative impact of multipath on the system quality through crowdsourcing. We evaluated the MAPM model in a real-world setting using a Wi-Fi node, which scans the user-reinforced access point and calculates the distance using the scanned RSSI. The node sends the necessary data to the server for software processing, and the server uses the received distances to calculate the position information and store the data in the system database. The evaluation results showed that the proposed MAPM model reduced the negative impact of multipath (reduces NLOS conditions) by 63%, and the root mean square error (RMSE) of the proposed approach using a Wi-Fi node was 69.52 cm. This paper presents a low-cost and effective indoor positioning approach using IoT devices, which can contribute to the rapid development of IoT technology.","2376-6506","979-8-3503-3339-8","10.1109/IWCMC58020.2023.10182774","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10182774","IoT;IPS;Crowdsourcing;RSSI;RMSE;Multipath;and NLOS","Wireless communication;Databases;Computer architecture;Mathematical models;Software;Internet of Things;Servers","","","","11","IEEE","21 Jul 2023","","","IEEE","IEEE Conferences"
"Event Management System Using Generative AI","S. Thummala; S. Thammishetti; S. Varkol; A. Thirunahari; V. L. Kanthey","Dept. Computer Science and Engineering, B V Raju Institute of Technology, Narsapur, India; Dept. Computer Science and Engineering, B V Raju Institute of Technology, Narsapur, India; Dept. Computer Science and Engineering, B V Raju Institute of Technology, Narsapur, India; Dept. Computer Science and Engineering, B V Raju Institute of Technology, Narsapur, India; Dept. Computer Science and Engineering, B V Raju Institute of Technology, Narsapur, India",2024 7th International Conference on Circuit Power and Computing Technologies (ICCPCT),"16 Sep 2024","2024","1","","624","628","This project depicts how Artificial intelligence is used in developing a ""User-Engaging Event Management System"". The developed system will spontaneously record all the events and online contests registered by an individual. Motivates the individual to participate the particular event by providing sufficient resources. It implements a persistent alarm or remainder system that operates continuously. The implementation of the system starts with choosing appropriate technologies (Deep learning Libraries, Natural Language Processor, DBMS, Web Development Framework and so on) focusing on generative AI followed by data collection (from existing event data, social media, crowdsourcing and so on) and preprocessing the data to ensure the quality for AI model training which integrates with app architecture. This study evaluates the effectiveness of the generative AI model in Event Management App by employing key numerical metrices. The accuracy metric gauges the model’s overall correctness in generating event-related content, while precision focuses on the accuracy of positive predictions. It incorporates a robust feedback mechanism ,allowing users to provide input and receive corresponding responses, enhancing the overall user experience. The system will provide security for user information, access controls, and authentication protocols","","979-8-3503-7281-6","10.1109/ICCPCT61902.2024.10673057","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10673057","Generative AI;Data Analysis;Cross-Platform Compatibility;Data Base Operations;Seamless Interactions;NLP","Training;Accuracy;Protocols;Generative AI;Social networking (online);Reviews;Alarm systems","","","","15","IEEE","16 Sep 2024","","","IEEE","IEEE Conferences"
"CrowdMine: Towards crowdsourced human-assisted verification","W. Li; S. A. Seshia; S. Jha","University of California Berkeley, USA; University of California Berkeley, USA; University of Wisconsin-Madison, USA",DAC Design Automation Conference 2012,"19 Jul 2012","2012","","","1250","1251","We propose the use of crowdsourcing and human computation to help solve difficult problems in verification and debugging that can benefit from human insight. As a specific scenario, we explain how non-expert humans can assist in the verification process by finding patterns in portions of simulation or execution traces which are represented as images. Such patterns can be used in a variety of ways, including assertion-based verification, improving coverage, bug localization, and error explanation. Several related issues are discussed, including privacy and incentive mechanisms.","0738-100X","978-1-4503-1199-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6241665","Specification;verification;crowdsourcing;human computation","Humans;Games;Debugging;Image color analysis;Human factors;Design automation;Pattern recognition","","","","10","","19 Jul 2012","","","IEEE","IEEE Conferences"
"Optical Sensor-Based Mass Temperature Screening Network for Infectious Disease Surveillance","S. Rayanasukha; A. Somboonkaew; S. Sumriddetchkajorn","Spectroscopic and Sensing Devices Research Group, National Science and Technology Development Agency, Khlong Luang, Pathumthani, Thailand; Spectroscopic and Sensing Devices Research Group, National Science and Technology Development Agency, Khlong Luang, Pathumthani, Thailand; National Electronics and Computer Technology Center, National Science and Technology Development Agency, Khlong Luang, Pathumthani, Thailand",2022 Conference on Lasers and Electro-Optics Pacific Rim (CLEO-PR),"22 Feb 2024","2022","","","1","2","Due to the current wide spread of infectious diseases in human and animals, we propose and demonstrate here a combination of thermal imaging-based mass temperature screening modules and crowdsourcing approach for low-cost and real-time surveillance purpose across communities.","","979-8-3503-5001-2","10.1109/CLEO-PR62338.2022.10432327","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10432327","","Temperature sensors;Infectious diseases;Surveillance;Lasers and electrooptics;Real-time systems;Optical sensors;Electro-optical waveguides","","","","6","IEEE","22 Feb 2024","","","IEEE","IEEE Conferences"
