"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Preface","",,"2016 International Conference On Advanced Informatics: Concepts, Theory And Application (ICAICTA)","2 Jan 2017","2016","","","1","1","The 2016 International Conference on Advanced Informatics: Concepts, Theory and Application (ICAICTA2016) is jointly organized by the Informatics Research Group, School of Electrical Engineering and Informatics, Institut Teknologi Bandung (Indonesia), Toyohashi University of Technology (Japan), Faculty of Informatics, Burapha University and School of Computer Sciences, Universiti Sains Malaysia (Malaysia). ICAICTA2016 is the third conference to be held in the series after two previous successful ICAICTAs in Bandung, Indonesia in 2014 and Chonburi, Thailand in 2015. The ICAICTA conference aims to bring together international academicians, scientists and industrialists for knowledge sharing, exchange of ideas, collaborations and presentation of their research outcomes in the field of informatics.","","978-1-5090-1636-5","10.1109/ICAICTA.2016.7803077","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7803077","","","","","","","IEEE","2 Jan 2017","","","IEEE","IEEE Conferences"
"The Second International Workshop on Urban Computing (UrbCom) - Message from the Workshop Chairs","",,2020 16th International Conference on Distributed Computing in Sensor Systems (DCOSS),"1 Sep 2020","2020","","","i","i","The Workshop on Urban Computing (UrbCom), which is organized this year in conjunction with DCOSS 2020 in Los Angeles, USA. UrbCom, in its second edition, serves as a forum for discussing and knowledge sharing among researchers with the most recent scientific works in Urban Computing. Urban Computing is an interdisciplinary area that connects information and communication technology, advanced management of a large volume of data, and diverse methods of data analysis to propose efficient solutions to problems faced by cities. UrbCom thus brings a space for exposing and presenting research and relevant activities in the area of Urban Computing, sparking collaborations among researchers, even from different fields of expertise.","2325-2944","978-1-7281-4351-4","10.1109/DCOSS49796.2020.00009","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9183612","","","","","","","IEEE","1 Sep 2020","","","IEEE","IEEE Conferences"
"Remarks by the Chairman of Indonesia Section Joint Chapter GRS29/AES10","G. Hendrantoro",NA,"2023 IEEE Asia-Pacific Conference on Geoscience, Electronics and Remote Sensing Technology (AGERS)","11 Apr 2024","2023","","","x","xi","It is a great honour for us to have all of you here in this conference, ready to share latest results and new knowledge in your fields of interest. I hope you can maximally enjoy this conference, not just for the knowledge sharing and discussion, but also for the networking opportunities with other researchers who share the same research fields.","2771-6600","979-8-3503-9484-9","10.1109/AGERS61027.2023.10490671","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10490671","","","","","","0","IEEE","11 Apr 2024","","","IEEE","IEEE Conferences"
"Welcome to the 38th Digital Avionics Sysytems Conference","",,2019 IEEE/AIAA 38th Digital Avionics Systems Conference (DASC),"30 Apr 2020","2019","","","3","41","Greetings! Welcome to the 38th Digital Avionics Systems Conference. I am delighted to present a terrific technical conference that is focused on a theme, “UTM to ATM Airspace Integration – role of spectrum, AI, machine learning and automation”, that will shape the future of aviation for generations to come. We can envision avionics systems that learn from its environment, then extrapolate that knowledge to future scenarios using AI-based decision support systems (DSS) mimicking human learning. The DSS could be selfcontained within the autonomous platform or shared and distributed through the cloud. Knowledge sharing among autonomous systems will require very high throughpu, secure and resilint communication networks.","2155-7209","978-1-7281-0649-6","10.1109/DASC43569.2019.9081627","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9081627","","","","","","","IEEE","30 Apr 2020","","","IEEE","IEEE Conferences"
"Introduction to the Organizational Use of IT-Mediated Crowds Minitrack","J. Kietzmann; J. Prpic",Simon Fraser University; Lulea University of Technology,2016 49th Hawaii International Conference on System Sciences (HICSS),"10 Mar 2016","2016","","","4354","4354","Not too long ago, the term ‘crowd’ was used almost exclusively in the context of people who selforganized around a common purpose, emotion, or experience. Crowds were sometimes seen as a positive occurrence - for instance, when they formed for political rallies or to support sports teams - but were more often associated negatively with riots, a mob mentality, or looting. Under today’s lens, they are viewed more positively. Crowds have become useful! Crowdsourcing as an online, distributed problemsolving model suggests that approaching crowds and asking for contributions can help organizations develop solutions to a variety of business challenges. In this context, “the crowd” is often treated as a single construct: a general collection of people that can be targeted by firms. However, just as organizations and their problems vary, so do the types of crowds and the different kinds of contributions they can offer the firm. In this mini-track, we will discuss these diverse types of crowds and crowdsourcing initiatives across different organizational and IT contexts. Our first team of presenters, Benedikt Morschheuser, Juho Hamari and Jonna Koivisto will provide a review of the use of Gamification in Crowdsourcing. This will be followed by John Prpic and Prashant Shukla’s presentation of the models, methods and measurements of Crowd Science. Lastly, Eoin Cullina, Kieran Conboy and Lorraine Morgan will talk about Choosing the Right Crowd: An Iterative Process for Crowd Specification in Crowdsourcing Initiatives. After our three paper presentations, for the remainder of our mini-track session, we will lead an interactive discussion between the audience, our paper presenters and our panel of crowdsourcing experts. Chaired by Jan Kietzmann (MIS/Innovation and Entrepreneurship), the panel will include Ian McCarthy (Technology and Operations Management / Strategy), Jeremy de Beers (Law) and Leyland Pitt (Marketing).","1530-1605","978-0-7695-5670-3","10.1109/HICSS.2016.540","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7427726","","Crowdsourcing;Context;Organizations;Lenses;Lead;Entrepreneurship","","","","","IEEE","10 Mar 2016","","","IEEE","IEEE Conferences"
"Introduction to the Creativity and Innovation in Teams and Organizations Minitrack","T. de Vreede; R. Reiter-Palmon; G. Schwabe","The Center for Collaboration Science, University of Nebraska-Omaha, USA; The Center for Collaboration Science, University of Nebraska-Omaha, USA; Department of Informatics, University of Zurich, Switzerland",2012 45th Hawaii International Conference on System Sciences,"9 Feb 2012","2012","","","216","216","Innovation is a critical force in organizational performance and survival. Changes in technology, globalization, and increased competition have all created an environment in which creativity and innovation are needed in order to cope with situational and economic pressures and frequent changes. Designers and Developers of organizational systems must therefore innovate almost continuously to keep the organization aligned with such changes. Creativity is a critical pre-condition for innovation. Generating novel and creative ideas are the key to innovation and growth in every organization today. Providing employees with tools to think creatively has been proven to increase innovation in organizations. Research shows that organizations which have established skill-bases and tools for creativity outperform the competition in terms of revenue, rolling out new products, innovation and growth. Though organizations deploy groups for most creative processes, there has been little research in the area of group creativity. Most creative research is focused on individual factors affecting creativity. Many challenges that arise from pursuing creativity in teams remain unexplored. Consequently, it is important that creativity in teams be given a central place in organizational research. This year we received twelve papers, six of which were accepted. These submissions cover a variety of topics ranging from theoretical development to field experiences with group creativity to algorithms and tools to support idea selection. The first paper by Stan examines the effects of group structure and evaluation pressure on group creativity. The author's investigation of 32 teams working on an idea generation task offers support for the notion that teams working under an imposed, functional structure create higher quality results than teams that work under an emergent structure. The author's findings offer insights for design considerations of organizational creative teams. The next paper by Majchrzak, Birnbaum-More, and Johnson presents a qualitative longitudinal study of 31 creative teams. The authors investigated two practices that these teams used to manage their creative process: maintaining engagement and co-creating shared boundary objects. They found that these practices affected the assessment of the teams' innovativeness. Based on the findings, the authors recommend (1) that team members should engage in the co-creation of boundary objects early in the life of the team, and (2) that members need to maintain their engagement with a team, e.g. through the use of collaboration technology, even when they have to focus on other projects. The paper by Kempe, Horton, Buchholz, and Görs, ""An Optimal Algorithm for Raw Idea Selection under Uncertainty"" address the challenge of selecting the initial ideas for further development from a large set of raw ideas. The authors propose a ranking algorithm based on pair wise comparisons to be made by knowledgeable decision makers. Through a detailed exposition of the algorithm they show that its use will reduce uncertainty and effectively involve expert knowledge in the idea selection process. The next paper, ""A Collaborative Algorithm for Computer-Supported Idea Selection in the Front End of Innovation"" comes from the same research group. In this paper, another selection algorithm is proposed based on a method used in computer-based sorting. This algorithm combines individual and group-based selections to balance speed and simplicity with high quality selections. An experiment showed that the proposed algorithm compares favorably with individual and group methods. ""Cross-Level Influence of Team Characteristics on Individual Idea Generation in Technology-Supported Teams"", by Srinivasan, Maruping, and Robert investigates the use of technology to support idea generation in groups. The authors draw on multilevel theory to understand the interplay between team characteristics and individual goal striving in influencing individual idea generation performance. Their results show that individual goal striving is a stronger predictor of individual idea generation performance in dispersed team contexts compared to co-located team contexts and in larger teams than in smaller teams. The final paper by de Vreede, Boughzala, de Vreede, and Reiter-Palmon, ""A Model and Exploratory Field Study on Team Creativity"" proposed a causal model of the antecedents of team creativity that combines individual creativity, knowledge sharing, and the formation of shared mental models. The authors provide anecdotal support for the constructs in their model through a study of an innovation team in a Telecom company.","1530-1605","978-0-7695-4525-7","10.1109/HICSS.2012.370","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6148633","","","","1","","","IEEE","9 Feb 2012","","","IEEE","IEEE Conferences"
"ETHICS-2023 Session F2 - Panel: The Quintuple Helix: Promoting innovation for impactful socio-ecological interactions (Sponsored by IEEE Standards Association)","G. Adamson; J. C. Havens; M. Davis; G. Aruta; Y. Yuan","School of Population and Global Health, University of Melbourne; Planet Positive 2030, IEEE Standards Association; Merek Security Solutions; Filo Sofi Arts; IEEE Standards Association","2023 IEEE International Symposium on Ethics in Engineering, Science, and Technology (ETHICS)","23 Jun 2023","2023","","","01","02","A key aspect of sustainable development focuses on the need to define and communicate what actions are needed to increase environmental flourishing. However, biases often exist where one set of experts representing a certain type of knowledge relevant to their community do not engage with actors representing other types of knowledge. In terms of environmental concerns, this means policy makers may not interact directly with academics, or engineers may not interact directly with lawyers when discussing key areas of sustainability or potential solutions to address climate adaptation or mitigation. This lack of knowledge sharing requires innovation and systems thinking to best address planetary and human needs.","","978-1-6654-5713-2","10.1109/ETHICS57328.2023.10155014","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10155014","","","","1","","2","IEEE","23 Jun 2023","","","IEEE","IEEE Conferences"
"Artificial intelligence and the future of knowledge workers","M. Chandra","Hofstra University, Hempstead, New York, USA","2016 5th International Conference on Reliability, Infocom Technologies and Optimization (Trends and Future Directions) (ICRITO)","19 Dec 2016","2016","","","44","44","Four years after IBM Blue Deep beat world chess champion Gary Kasparov in May, 1997; ten years before IBM's Watson beat the former championKen Jennings, in the game show Jeopardy! in February 2011 and fifteen years before Google's AlphaGo beat Go world champion Lee Sedolin the ancient Chinese board game in March 2016, in a paper “Artificial Intelligence — Innovative Technology for Business Growth” presented at the World Congress on Total Quality Management — an annual conference organized by Institute of Directors(IOD) and held in New Delhi in December, 2000, I wrote that — • A combination of AI technology and Internet can result in an infrastructure with ultimate pleasure, where people can get information from any source, speak to others irrespective of their languages, listen to radio and view video programs live in any language. This is what is really meant by living in a “global village”. • AI is not just for making smart products but also helping employees to gain knowledge and experience. If a computer program known as “Deep Blue”, can beat the world-chess champion, Gary Kasparov, then we can also make super computer programs to make human beings champions in their respective fields. The inclusion of several AI systems in a Knowledge Management system would help employees to provide an environment for knowledge sharing to create customer value, operational excellence, innovation and creativity.","","978-1-5090-1489-7","10.1109/ICRITO.2016.7784921","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7784921","","","","","","","IEEE","19 Dec 2016","","","IEEE","IEEE Conferences"
"IEEE E-TEMS 2022 Editorial: Building Bridges, Building a Community","B. Pasian","Institute for the Digital Transformation of Application and Living Domains (IDiAL), Dortmund University of Applied Sciences and Arts, Dortmund, Germany",2022 IEEE European Technology and Engineering Management Summit (E-TEMS),"22 Nov 2022","2022","","","1","3","A conference is but one point on the continuum of knowledge sharing. It is certainly not the ending of anything but rather a single point at which all manner of new ideas, relationships, any questions can start. The E-TEMS team is very much committed to this view and saw the 2022 virtual event as another step in the sharing of knowledge in the building of smart cities. Several important themes guided the participants through three days of specific and meaningful insight, and captivating views of Bilbao.","","978-1-6654-1100-4","10.1109/E-TEMS53558.2022.9944443","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9944443","","","","","","0","IEEE","22 Nov 2022","","","IEEE","IEEE Conferences"
"Welcome, bem-vindos, bienvenidos","A. A. Núñez; R. M. Valdez; F. A. R. Narváez; E. T. Santoyo; A. V. Hernández; L. L. Salas; R. Leder; F. P. Schwartz; I. Bazan-Trujillo","UPChiapas, Mexico; UPChiapas, Mexico; NA; UPChiapas, Mexico; NA; NA; NA; NA; NA",2017 Global Medical Engineering Physics Exchanges/Pan American Health Care Exchanges (GMEPE/PAHCE),"11 Jul 2017","2017","","","1","3","Welcome to the Global Medical Engineering Physics Exchanges (GMEPE) and Pan American Health Care Exchanges (PAHCE) Conference 2017. This event reinforces the tradition of the PAHCE in our continent. The purpose of this event is to create cooperation, collaboration and knowledge sharing opportunities between professionals and researchers in the areas of health care, biomedical engineering and medical technology industries. The conference will cover various subjects ranging from engineering and medical research to industrial practices. It will examine the latest progress and developments in biomedicine, bioengineering, clinical engineering and the health industry.","2327-817X","978-1-5386-1520-1","10.1109/GMEPE-PAHCE.2017.7972076","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7972076","","","","","","","IEEE","11 Jul 2017","","","IEEE","IEEE Conferences"
