"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Whither software architecture? (Keynote)","J. Kramer","Imperial College London, UK",2012 34th International Conference on Software Engineering (ICSE),"28 Jun 2012","2012","","","963","963","Summary form only given. Social media has revolutionized how humans create and curate knowledge artifacts [1]. It has increased individual engagement, broadened community participation and led to the formation of new social networks. This paradigm shift is particularly evident in software engineering in three distinct ways: firstly, in how software stakeholders co-develop and form communities of practice; secondly, in the complex and distributed software ecosystems that are enabled through insourcing, outsourcing, open sourcing and crowdsourcing of components and related artifacts; and thirdly, by the emergence of socially-enabled software repositories and collaborative development environments [2].","1558-1225","978-1-4673-1067-3","10.1109/ICSE.2012.6227253","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6227253","","","","3","","","IEEE","28 Jun 2012","","","IEEE","IEEE Conferences"
"Estimating Software Task Effort in Crowds","M. Alhamed; T. Storer","School of Computing Science University of Glasgow, Glasgow, Scotland; School of Computing Science University of Glasgow, Glasgow, Scotland",2019 IEEE International Conference on Software Maintenance and Evolution (ICSME),"5 Dec 2019","2019","","","281","285","A key task during software maintenance is the refinement and elaboration of emerging software issues, such as feature implementations and bug resolution. It includes the annotation of software tasks with additional information, such as criticality, assignee and estimated cost of resolution. This paper reports on a first study to investigate the feasibility of using crowd workers supplied with limited information about an issue and project to provide comparably accurate estimates using planning poker. The paper describes our adaptation of planning poker to crowdsourcing and our initial trials. The results demonstrate the feasibility and potential efficiency of using crowds to deliver estimates. We also review the additional benefit that asking crowds for an estimate brings, in terms of further elaboration of the details of an issue. Finally, we outline our plans for a more extensive evaluation of planning poker in crowds.","2576-3148","978-1-7281-3094-1","10.1109/ICSME.2019.00042","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8919172","Planning Poker;crowdsourcing;human computation;task effort estimation","Task analysis;Estimation;Planning;Crowdsourcing;Software maintenance;Computer bugs","","3","","19","IEEE","5 Dec 2019","","","IEEE","IEEE Conferences"
"Know your Game: A Bottom-Up Approach for Gaming Research","S. Mowlaei; S. Schmidt; S. Zadtootaghaj; S. Möller","School of Electrical and Computer Engineering, University of Tehran, Tehran, Iran; Quality and Usability Lab, Technische Universitt, Berlin, Germany; Deutsche Telekom AG, Telekom Innovation Laboratories, Berlin, Germany; DFKI Projektbüro, Berlin, Germany",2018 Tenth International Conference on Quality of Multimedia Experience (QoMEX),"13 Sep 2018","2018","","","1","3","Recent advancements of network architecture such as 5G networks, promise cloud services with strict network constrains a bright future. Cloud gaming as an interactive service has strict end-to-end delay constraints. Therefore, many studies investigated the impact of network parameters such as delay or packet loss on gaming QoE. However, they mostly compared games or genres with each other and neglected the fact even two levels of the same game may have different sensitivity toward delay. In order to understand the game characteristics that cause this difference in delay sensitivity, a bottom-up approach by means of modifiable open source games can be of high value. In this paper we present a game designed to tackle this issue. The game allows to artificially change characteristics of the game, such as the pace and size of objects, and also simulate influences like delay, packet loss or a reduced frame rate. This allows the usage of the game also for crowdsourcing studies, where it is not possible to control the different network conditions of the participants, and to investigate the impact of spatial and temporal accuracy in respect to the sensitivity towards impairments.","2472-7814","978-1-5386-2605-4","10.1109/QoMEX.2018.8463423","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8463423","","Games;Delays;Quality of experience;Sensitivity;Crowdsourcing;Quality assessment;Conferences","","3","","8","IEEE","13 Sep 2018","","","IEEE","IEEE Conferences"
"Multi-Modal Question Answering System Driven by Domain Knowledge Graph","Z. Zhao; X. Wang; X. Xu; Q. Wang","Department of Computer Science and Technology, Ocean University of China, Qingdao, P.R.China; Department of Computer Science and Technology, Ocean University of China, Qingdao, P.R.China; Department of Computer Science and Technology, Ocean University of China, Qingdao, P.R.China; Department of Electronic Engineering, Ocean University of China, Qingdao, P.R.China",2019 5th International Conference on Big Data Computing and Communications (BIGCOM),"21 Nov 2019","2019","","","43","47","In the era of big data explosion, the Internet serving as an infrastructure for organizing and acquiring information and knowledge, has usability shortcomings in specific application scenarios. For professional application business, we need more efficient information organization and interactive interface to facilitate the formalization of expert experience and access to associated information by ordinary users. This paper designs a domain knowledge graph driven multi-modal question answering system, using knowledge graph as foundation framework for domain data, combined with intelligent question answering and image recognition technology, achieve efficient information query scheme. In the process of establishing the domain knowledge graph, we adopt the method of combining intelligent natural language processing with crowdsourcing artificial entity-relational extraction, which can effectively solve the problem of knowledge engineering in professional fields.","","978-1-7281-4024-7","10.1109/BIGCOM.2019.00015","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8905031","big data, domain knowledge graph, knowledge engineering, question-answering system, multimodal combination","","","3","","18","IEEE","21 Nov 2019","","","IEEE","IEEE Conferences"
"Requirements engineering for moral considerations in algorithmic systems : RE’20 Conference Keynote","F. Dechesne","eLaw Center for Law & Digital Technologies, Leiden University Law School, Leiden, The Netherlands",2020 IEEE 28th International Requirements Engineering Conference (RE),"9 Oct 2020","2020","","","1","2","In recent years the attention for societal, ethical and legal implications for Artificial Intelligence (AI), and digital technologies in general, has rapidly increased with the increasing permeation of our society by such technologies. In 2016, at the Moral Machine project of the MIT Media Lab started crowdsourcing moral attitudes of individuals across the globe to solve the issue of how to program self-driving vehicles to minimize harm. [1], [2] In April 2019, the independent High Level Expert Group on AI, installed by the European Commission, published Ethics Guidelines for Trustworthy AI, with “seven key requirements that AI systems should meet in order to be trustworthy”, “based on fundamental rights and ethics principles”.","2332-6441","978-1-7281-7438-9","10.1109/RE48521.2020.00010","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9218169","D.2.1 Requirements/Specifications;K.4 Computers and Society O.9.1 Engineering ethics O.9.3 Moral implications","Ethics;Artificial intelligence;Requirements engineering;Law;Guidelines;Data privacy","","2","","10","IEEE","9 Oct 2020","","","IEEE","IEEE Conferences"
"Visualizing video sounds with sound word animation","F. Wang; H. Nagano; K. Kashino; T. Igarashi","The University of Tokyo; NTT Communication Science Laboratories, NTT Corporation; NTT Communication Science Laboratories, NTT Corporation; The University of Tokyo",2015 IEEE International Conference on Multimedia and Expo (ICME),"6 Aug 2015","2015","","","1","6","Text captions are important means to provide sound information in videos when the sound is not accessible. However, conventional text captions are far less expressive for non-verbal sounds since they are designed to visualize speech sound. To address this problem, we propose a method for automatically transforming non-verbal video sounds to animated sound words, and positioning them near the sound source objects in the video for visualization. This provides natural visual representation of non-verbal sounds with rich information about the sound category and dynamics. We conducted a user study with over 300 participants using an online crowdsourcing service. The results showed that animated sound words could not only effectively and naturally visualize the dynamics of sound while clarify the position of the sound source, but also contribute to making video watching more enjoyable and increasing the visual impact of the video.","1945-788X","978-1-4799-7082-7","10.1109/ICME.2015.7177422","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7177422","Sound word;sound visualization;video annotation;environmental sound processing;entertainment","Animation;Visualization;Attenuation;Engines;Algorithm design and analysis;Image segmentation;Support vector machines","","2","","13","IEEE","6 Aug 2015","","","IEEE","IEEE Conferences"
"On categorising gender in surveillance imagery","D. Martinho-Corbishley; M. S. Nixon; J. N. Carter","School of Electronics and Computer Science, University of Southampton, United Kingdom; School of Electronics and Computer Science, University of Southampton, United Kingdom; School of Electronics and Computer Science, University of Southampton, United Kingdom","2016 IEEE 8th International Conference on Biometrics Theory, Applications and Systems (BTAS)","22 Dec 2016","2016","","","1","6","Categorising gender for soft biometric recognition is especially challenging from low quality surveillance footage. Our novel approach discovers super fine-grained visual taxonomies of gender from pairwise similarity comparisons, annotated via crowdsourcing. This paper presents our techniques for collection, interpretation and clustering of perceived visual similarities, and discusses the transition from pre-defined categorisation to similarity comparisons between subjects. We compare and evaluate our proposal on two diverse datasets, demonstrating the ability to describe multiple concepts, including ambiguity and uncertainty, that go beyond binary male-female designators. Our method is applicable to a wide range of soft biometric traits and image attributes, and can aid in efficiently annotating large-scale datasets, by generating more discriminative, reproducible and flexible categorical labels.","","978-1-4673-9733-9","10.1109/BTAS.2016.7791189","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7791189","","Visualization;Uncertainty;Crowdsourcing;Surveillance;Taxonomy;Biomedical imaging;Labeling","","2","","26","IEEE","22 Dec 2016","","","IEEE","IEEE Conferences"
"Climate model diagnostic analyzer","S. Lee; L. Pan; C. Zhai; B. Tang; T. Kubar; J. Zhang; W. Wang","Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA, U.S.A.; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA, U.S.A.; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA, U.S.A.; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA, U.S.A.; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA, U.S.A.; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA, U.S.A.; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA, U.S.A.",2015 IEEE International Conference on Big Data (Big Data),"28 Dec 2015","2015","","","1948","1952","The comprehensive and innovative evaluation of climate models with newly available global observations is critically needed for the improvement of climate model current-state representation and future-state predictability. A climate model diagnostic evaluation process requires physics-based multi-variable analyses that typically involve large-volume and heterogeneous datasets, making them both computation- and data-intensive. With an exploratory nature of climate data analyses and an explosive growth of datasets and service tools, scientists are struggling to keep track of their datasets, tools, and execution/study history, let alone sharing them with others. In response, we have developed a cloud-enabled, provenance-supported, web-service system called Climate Model Diagnostic Analyzer (CMDA). CMDA enables the physics-based, multivariable model performance evaluations and diagnoses through the comprehensive and synergistic use of multiple observational data, reanalysis data, and model outputs. At the same time, CMDA provides a crowdsourcing space where scientists can organize their work efficiently and share their work with others. CMDA is empowered by many current state-of-the-art software packages in web service, provenance, and semantic search.","","978-1-4799-9926-2","10.1109/BigData.2015.7363973","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7363973","climate data;analytics;model evaluation;online collaborative environment;web services;cloud computing","Meteorology;Web services;Clouds;Data models;Input variables;Semantics;Probability density function","","2","","9","IEEE","28 Dec 2015","","","IEEE","IEEE Conferences"
"An IoT Solution for Air Quality Monitoring and Hazard Identification for Smart City Development","R. E. Ogu; I. E. Achumba; C. D. Okoronkwo; G. A. Chukwudebe; N. Chukwuchekwa","Dept of Software Engineering, Federal University of Technology, Owerri, Nigeria; Dept. of Electrical and Electronic Engineering, Federal University of Technology, Owerri, Nigeria; Dept of Software Engineering, Federal University of Technology, Owerri, Nigeria; Dept. of Electrical and Electronic Engineering, Federal University of Technology, Owerri, Nigeria; Dept. of Electrical and Electronic Engineering, Federal University of Technology, Owerri, Nigeria",2022 IEEE Nigeria 4th International Conference on Disruptive Technologies for Sustainable Development (NIGERCON),"27 Jun 2022","2022","","","1","5","Many IoT solutions are focused on air quality monitoring. The applicability of IoT to the entire process of hazard identification has not been fully harnessed. This paper conceptualized a smart IoT architecture for air quality monitoring and hazard identification. Notably, a data governance layer is part of the proposed cloud centric database architecture, to tackle the concerns about data governance. For the architecture, JavaScript Object Notation was adopted as a standard for data exchange to enable interoperability among components from different service providers and device manufacturers. As a proof of concept, an IoT node for air quality monitoring was prototyped. A web application with crowdsourcing capability was developed to provide a platform through which users can report and be notified of hazardous incidents. The results obtained during the testing phases of the two architectural components developed herein shows that the proposed architecture is characterized with adequate interoperability. Specifically, the air quality node logged air quality data to two different cloud databases: Google Firebase and Thingspeak platform. Subsequently, the air quality data was tunneled from the databases and visualized on the Web Application developed herein. By developing a solution for hazard identification, this research has contributed towards smart city development.","2377-2697","978-1-6654-7978-3","10.1109/NIGERCON54645.2022.9803129","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9803129","Air Pollution Control;Crowdsourcing Web Application;Environmental monitoring;IoT Architecture;Risk Management","Crowdsourcing;Smart cities;Data visualization;Air pollution;Hazards;Service-oriented architecture;Data governance","","2","","24","IEEE","27 Jun 2022","","","IEEE","IEEE Conferences"
"A trade-off between estimation accuracy of worker quality and task complexity","Y. Matsuda; Y. Suzuki; S. Nakamura","Graduate School of Information Science, Nara Institute of Science and Technology, Nara, Japan; Data Science Center; Data Science Center",2017 IEEE International Conference on Big Data (Big Data),"15 Jan 2018","2017","","","4410","4416","In crowdsourcing, many people are less capable of producing quality work, and there are those who work inadequately. We can improve the quality of work, and also we can decrease time and wages if we eliminate poor workers and give extra instruction to their workers. Therefore, estimating work quality is essential for uncovering poor workers. In existing studies, the response behavior of workers was used to estimate their quality. However, in these studies, the authors only apply to complicated tasks that have many types of response behavior. In this paper, we propose a method for estimating the quality of workers by their response behavior by intentionally complicating a simple task. By doing so, we can get more accurate and detailed response behavior. By using accurate and detailed response behavior even in simple tasks that have few types of response behavior, the estimation accuracy of low-quality workers improved. However, workers had to work for slightly longer.","","978-1-5386-2715-0","10.1109/BigData.2017.8258476","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8258476","crowdsourcing;quality;behavior;task complication","Redundancy;Estimation;Crowdsourcing;Mice;Web pages;Support vector machines","","2","","14","IEEE","15 Jan 2018","","","IEEE","IEEE Conferences"
