"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Knowledge management in collaborative design","Junming Hou; Chong Su; Wanshan Wang","School of Mechanical Engineering & Automation, Northeastern University, Shenyang, China; School of Mechanical Engineering & Automation, Northeastern University, Shenyang, China; School of Mechanical Engineering & Automation, Northeastern University, Shenyang, China","2008 IEEE International Conference on Service Operations and Logistics, and Informatics","25 Nov 2008","2008","1","","848","852","To enhance the product development ability of enterprise, collaborative design is applied to new product development. Knowledge management among designers is an important problem for collaborative design. A computerized knowledge management system for collaborative product development is present to solve the problem. A framework of knowledge management based on ontology is present. The collaborative knowledge is introduced to assist to acknowledge the process of collaborative design. Knowledge based on ontology is constructed, which is the critical part of system. It can solve the problem of the knowledge sharing and knowledge application. At last, the framework of knowledge management system is constructed, which integrate the knowledge management with collaborative design process. The framework can realize the knowledge capture and reuse to enhance the efficiency of design.","","978-1-4244-2012-4","10.1109/SOLI.2008.4686517","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4686517","collaborative design;knowledge management;integration;framework","Collaboration;Knowledge management;Ontologies;Knowledge based systems;Product development;Knowledge engineering;Synchronization","","1","","17","IEEE","25 Nov 2008","","","IEEE","IEEE Conferences"
"Using social networks in resolving conflicts of concept learning process","S. M. El-Sherif; B. Far; A. Eberlein","Department of Electrical and Computer Engineering, University of Calgary, Calgary, Canada; Department of Electrical and Computer Engineering, University of Calgary, Calgary, Canada; Department of Computer science & Engineering, American University of Sharjah, UAE",CCECE 2010,"16 Sep 2010","2010","","","1","4","Distributed agent-mediated knowledge management (AMKM) has attracted much attention as a way to improve knowledge sharing across the world. In AMKM, many systems can potentially interact with each other and share their knowledge while keeping their own ontology such as health care systems that handle problems of distributed experience and search engines that search distributed information in the Internet. The main problem for those systems is to make the agents understand each other adequately. Concept learning is an enabling technique. However, the semantic heterogeneity problem may occur. That is, those concepts may have been defined differently in separate ontologies and conflicts become inevitable. In order to overcome the problem of semantic heterogeneity, we present a mechanism for concept learning based on social networking that can be used to effectively resolve possible conflicts that may occur during the learning process.","0840-7789","978-1-4244-5376-4","10.1109/CCECE.2010.5575229","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5575229","Concept Learning;Social Networks;Multi-Agent Systems","Ontologies;Social network services;Multiagent systems;Semantics;Search engines;Training;Knowledge management","","1","","10","IEEE","16 Sep 2010","","","IEEE","IEEE Conferences"
"Cross-Domain Learning with Normalizing Flow","C. Wang; J. Gao; Y. Hua; H. Wang","Queen’s University, Belfast, UK; Queen’s University, Belfast, UK; Queen’s University, Belfast, UK; Queen’s University, Belfast, UK","ICASSP 2023 - 2023 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","5 May 2023","2023","","","1","5","Cross-domain learning aims to transfer knowledge learned from one or more datasets to other datasets in different domains, so that less data will be required for learning in new tasks and datasets. One big challenge in cross-domain learning is to effectively synergize the knowledge learning between domains. In this paper, we propose a new solution to address this challenge using normalizing flow, named as DomainFlow, which works as a learned mapping to establish knowledge sharing between source and target domains. The learned flow encourages the posterior distributions in multi-domain learning to be better aligned, leading to better performance in the target domain tasks. We conduct extensive experiments on three representative cross-domain learning tasks: unsupervised domain adaptation, domain generalization and zero-shot sketch-based image retrieval, which demonstrates that with DomainFlow, the overall performance on these diverse tasks can all be improved.","2379-190X","978-1-7281-6327-7","10.1109/ICASSP49357.2023.10097187","Engineering and Physical Sciences Research Council; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10097187","cross-domain learning;normalizing flow;auto-encoder","Image retrieval;Signal processing;Acoustics;Task analysis;Speech processing","","1","","28","IEEE","5 May 2023","","","IEEE","IEEE Conferences"
"Globalization and ICT innovation policy: Absorption capacity in developing countries","A. Saleem; K. Higuchi","Graduate School of Global Information and Telecommunication Studies, Waseda University, Tokyo, Japan; Graduate School of Global Information and Telecommunication Studies, Waseda University, Tokyo, Japan",2012 14th International Conference on Advanced Communication Technology (ICACT),"3 Apr 2012","2012","","","563","567","This paper is about the new role of academic institutions in the economic development of developing countries. Educational institutes are significant in propelling economic development as they are the powerful drivers, technology centres, developers and investors. Universities can affect the economic growth of developing countries. The study identifies the current technology innovation in the field of education and analyzes the case of Pakistan and developed countries. The purpose of this new role of academic institutions is to touch virtually every aspect of daily lives and the prosperity of the communities live in rural areas. At a larger scale it aims to initiate a process of policy learning, exchange between countries in different stages of economic development and knowledge sharing with their universities research students.","1738-9445","978-89-5519-163-9","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6174732","ICT;Innovation;Policy;Role of Universities;IC T education;Technology catch-up/transfer","Educational institutions;Economics;Technological innovation;Globalization;Production;Cities and towns","","1","","22","","3 Apr 2012","","","IEEE","IEEE Conferences"
"Intelligent virtual team in collaborative design","W. Qianping; H. Hai; W. Xiaoyi","School of Computer, China University of Mining and Technology, Xuzhou, China; School of Computer, China University of Mining and Technology, Xuzhou, China; School of Computer, China University of Mining and Technology, Xuzhou, China",2006 7th International Conference on Computer-Aided Industrial Design and Conceptual Design,"26 Mar 2007","2006","","","1","6","A group of organizationally or geographically dispersed workers brought together to work on a common project through communication and information technologies is a virtual team. Organizations assemble and support them for a variety of activities, such as new product development, knowledge sharing, and so on. The advantages of such teams are obvious: people no longer must work in the same physical location to work ""together""; participants can contribute from any location, at any time. By breaking down the barriers of space and time, a virtual team fully utilizes the expertise of the members of an organization-or of several organizations-without pulling them from other projects or incurring relocation expenses. Hence, at least notionally, such teams have immense potential for improving organizational effectiveness","","1-4244-0683-8","10.1109/CAIDCD.2006.329326","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4127026","","Virtual groups;Collaboration;Technology management;Collaborative work;Communications technology;Information management;Resource management;Information resources;Information technology;Assembly","","1","","11","IEEE","26 Mar 2007","","","IEEE","IEEE Conferences"
"Knowledge Market for Effective Knowledge within Large-Scale Water Project","C. Chai","Coll. of Comput. Sci. & Inf. Eng., Zhejiang GongShang Univ., Hangzhou, China","2009 International Conference on Information Management, Innovation Management and Industrial Engineering","31 Dec 2009","2009","3","","255","258","Large-scale water project usually would last substantially long and require large investment. Many organizations are involved in such projects and the demand is higher on knowledge management, so the benefits of knowledge could be significant. This paper takes the east and middle South-to-North Water Division Project as example, and tries to discuss the functioning mechanism of knowledge service market on the platform of distributed knowledge grids. Only with effective utilizatition of the knowledge sharing for the project service could bring the knowledge grid into play. In order to stimulate the establishment and sharing of knowledge grid, this paper tries to set up a virtual knowledge service market with rewards and punishments mechanism. Finally, through empirical experiment, the knowledge trading mechanism with rewards and punishments could significantly improve the knowledge efficiency.","2155-1472","978-0-7695-3876-1","10.1109/ICIII.2009.370","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5369793","South-to-North Water Division Project;Knowledge market;style;Aution;Knowledge Grid","Large-scale systems;Pricing;Water conservation;Investments;Knowledge management;Information management;Innovation management;Industrial engineering;Educational institutions;Computer science","","1","","8","IEEE","31 Dec 2009","","","IEEE","IEEE Conferences"
"Holographic Telepresence in Knowledge Transfer - Potential and Challenges in the Implementation","Y. Tsankova; A. Manolova","Faculty of Telecommunications, Technical University of Sofia, Sofia, Bulgaria; Faculty of Telecommunications, Technical University of Sofia, Sofia, Bulgaria",2022 25th International Symposium on Wireless Personal Multimedia Communications (WPMC),"20 Jan 2023","2022","","","538","542","The development of virtual reality and extended reality technologies provide higher education institutions with an opportunity to develop new training practices. Recently there is ongoing research on the significance of new digital and virtual reality technologies in the process of enhancing knowledge transfer, as well as the efficient transfer of Intellectual Property to industry and businesses, and society. In this paper we focus on the potential and challenges of the implementation of Holographic Telepresence Communications for improving the collaboration between higher education institutions and knowledge sharing.","1882-5621","978-1-6654-7318-7","10.1109/WPMC55625.2022.10014919","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10014919","Holographic communication;Knowledge transfer;Virtual and augmented reality;Intellectual property","Wireless communication;Training;Industries;Telepresence;Extended reality;Collaboration;Intellectual property","","1","","23","IEEE","20 Jan 2023","","","IEEE","IEEE Conferences"
"Customer Knowledge Network Based on Service Interaction: A Typology and Spiral Model","R. Zhang; D. Xu; Y. Zhao","School of Management, Lanzhou University, Lanzhou, China; School of Management, Lanzhou University, Lanzhou, China; School of Management, Lanzhou University, Lanzhou, China",2012 Fifth International Conference on Business Intelligence and Financial Engineering,"20 Sep 2012","2012","","","455","459","Viewed by knowledge management, customer as an external knowledge source will conduct knowledge sharing and exchange with service provider. This paper, from a point view of service interactions, investigates the knowledge network attributes of service process, analyzes the component elements and category attributes of customer knowledge network, and then proposes an IMEP spiral model to manage customer knowledge network, composed of four stages: identification, measurement, evaluation and promotion. This paper will contribute to the practice of China's service enterprises to more effectively utilize customer knowledge and to improve their service innovation capabilities.","","978-1-4673-2092-4","10.1109/BIFE.2012.103","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6305166","service interaction;customer knlowledge network;typology;IMEP model","Knowledge engineering;Atmospheric measurements;Particle measurements;Spirals;Knowledge management;Technological innovation","","1","","16","IEEE","20 Sep 2012","","","IEEE","IEEE Conferences"
"Community-Based Social Network Service for Travel Blog Sharing","W. -F. Tung; C. -L. Liu","Department of Information Management, Fu Jen Catholic University, Taipei, Taiwan; Department of Information Management, Fu Jen Catholic University, Taipei, Taiwan",2010 Seventh International Conference on Information Technology: New Generations,"1 Jul 2010","2010","","","580","585","This paper seeks to develop a social network service (SNS) for the travel blog sharing. Many blogs provide travel notes, commentary, or news on a particular subject such as Art blog, travel blog et al. The proposed travel SNS is able to identify the merited blog notes from the complex blog's citations in the online community using the network theory and technique that can analyze these travel blog linkage's structures, that is, social network analysis (SNA). For the service performance of the travel SNS, we can examine whether the real-time network structure of travel blogs can be appropriately diffused for the users who need the travel knowledge and experiences. In order for the knowledge sharing, the characteristic of participation, sharing, and interaction of Web 2.0 concepts can be designed and implemented in the blog's community-based SNS system.","","978-1-4244-6271-1","10.1109/ITNG.2010.186","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5501668","SNS;SNA;Blog;Community;Web 2.0 applications;service design;knowledge sharing","Social network services;Information services;Web sites;Web services;Information management;Citation analysis;Web and internet services;Information technology;Information analysis;Web pages","","1","","22","IEEE","1 Jul 2010","","","IEEE","IEEE Conferences"
"Towards a Knowledge-Based System of Distributed Configuration","Xiangjun Fu; Shanping Li","School of Mechanical Engineering, Shanghai Jiaotong University, Shanghai, China; School of Mechanical Engineering, Shanghai Jiaotong University, Shanghai, China",Sixth International Conference on Parallel and Distributed Computing Applications and Technologies (PDCAT'05),"23 Jan 2006","2005","","","1024","1026","Configuration for products in the distributed and dynamic computing environment motivates the demand for semantic based cooperation. Stand-alone data model of configuration systems does not meet the new requirements. We propose a multi-ontology based knowledge-base solution, which take the process knowledge of distributed systems into consideration. The solution shares information between heterogeneous systems without semantic obsession on information integration and emphasizes knowledge sharing and reuse. Furthermore, its process model provides possibility to optimize solutions for configuration problems. OWL is used as modeling language in order to utilize potential benefits of current Semantic Web technology.","2379-5352","0-7695-2405-2","10.1109/PDCAT.2005.241","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1579088","","Knowledge based systems;Ontologies;Distributed computing;Semantic Web;Mechanical engineering;Artificial intelligence;Data models;OWL;Supply chains;Procurement","","1","","8","IEEE","23 Jan 2006","","","IEEE","IEEE Conferences"
"Exploring Global Innovation Networks' Impact on UAE Manufacturing: Insights from Medium-Scale Multinationals in the Global Value Chain","Z. Chabani; W. Chabani; M. D. Shamout; S. Hamouche","School of Management, Canadian University Dubai, Dubai, UAE; Departmenet of Management, HEC Alger, Tipasa, Algeria; Department of Management, College of Business Administration, University of Sharjah, Sharjah, UAE; Department of Management, College of Business Administration, University of Sharjah, Sharjah, UAE",2024 2nd International Conference on Cyber Resilience (ICCR),"22 May 2024","2024","","","01","05","This study aims to explore how global innovation networks shape the construction and maintenance of global value chains, particularly in the context of medium-sized multinational manufacturing companies in the UAE. This study provides information about the importance of global innovation networks in the age of globalization. Information gathered during this study showed that multinational manufacturing companies focus most on interactions and knowledge sharing across organizations on a global scale, which enhances their production processes. There is a lack of research discussing the impact of global innovation networks on the global value chains in medium-sized enterprises, especially in the UAE's manufacturing sector. To fill this gap, we conducted ten interviews with a mix of employees and managers from various medium-sized multinational manufacturing firms in the UAE. The findings revealed the role of global innovation networks in value chains.","","979-8-3503-9496-2","10.1109/ICCR61006.2024.10532989","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10532989","Global Innovation Networks;Global Value Chains;Medium-Sized Enterprises;Manufacturing Industry;UAE;Multinational Corporations","Knowledge engineering;Technological innovation;Shape;Globalization;Companies;Production;Manufacturing","","1","","14","IEEE","22 May 2024","","","IEEE","IEEE Conferences"
"Remote laboratories across the mediterranean, EOLES project, a case study and a point of start","H. Sandid; W. Elhedda","Department of information technology, ISET, Sousse, Tunisia; Department of electrical engineering, ISET, Sousse, Tunisia",2014 Information and Communication Technologies Innovation and Application (ICTIA),"23 Mar 2017","2014","","","1","5","EOLES is a Tempus e-Learning project for third year degree in electronics. Studies encompassed theoretical courses and practical works that are done remotely. The project includes European and North African universities which have this license in common. The knowledge sharing between the different universities will be also accessible to students worldwide. All courses will be placed on a single platform and practical works will be carried out completely in remote lab distributed across multiple countries.","","978-1-4799-6950-0","10.1109/ICTIA.2014.7883774","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7883774","Remote laboratories;e-Learning;Open laboratory Network;Embedded Systems;EOLES","Electronic learning;Software;Remote laboratories;Optics;Servers;Internet","","1","","14","IEEE","23 Mar 2017","","","IEEE","IEEE Conferences"
"Sharing innovative teaching practices — the knowledge management approach","O. Marjanovic","Business Information Systems Discipline, Faculty of Business and Economics, University of Sydney, Sydney, NSW, Australia",ITI 2008 - 30th International Conference on Information Technology Interfaces,"5 Aug 2008","2008","","","539","544","This paper investigates a problem of sharing and reuse of innovative practices among teachers, rather than technical platforms. The paper starts from the emerging concept of learning designs (LDs) that are increasingly used to express teaching/learning scenarios that could be based on any pedagogical model (e.g. problem-based learning, role-playing etc). To address the identified research problem, the paper proposes to extend the existing model of LD lifecycle to capture various knowledge management processes necessary for sharing and reuse of innovative practices. To illustrate the proposed approach, the paper uses an example of problem-based learning. Finally the paper uses design research to set foundations for a new type of knowledge-management, educational technology that could be used to support knowledge sharing among teachers.","1330-1012","978-953-7138-12-7","10.1109/ITI.2008.4588467","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4588467","Knowledge sharing;innovative teachning;learning designs;flexible processes","Education;Standards;Ions;Reflection;Integrated circuits;Adaptation models;Knowledge management","","1","1","15","","5 Aug 2008","","","IEEE","IEEE Conferences"
