"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Quality-Aware Reverse Auction-Based Incentive Model for Mobile Crowdsourcing","L. Islam; M. A. Islam; M. N. Uddin","Department of Computer Science and Engineering, Jagannath University, Dhaka, Bangladesh; Department of Computer Science and Engineering, Jagannath University, Dhaka, Bangladesh; Department of Computer Science and Engineering, Jagannath University, Dhaka, Bangladesh",2019 IEEE 5th International Conference for Convergence in Technology (I2CT),"12 Mar 2020","2019","","","1","5","Mobile crowdsourcing is a promising paradigm where a group of people performs an allocated task requested by a person or an organization. In this mechanism, the task requester can provide the requirements of the contributor with the description of the task. The coordinator calls a reverse auction to select the perfect contributor to complete the task. We propose a reverse auction based incentive mechanism which encourages the contributor to participate in crowdsourcing. We also incentivize the dropout users from the auction with some virtual rewards. This mechanism is computationally efficient, truthful, individually rational and profitable. We also evaluate the performance of the proposed mechanism by conducting several experiments.","","978-1-5386-8075-9","10.1109/I2CT45611.2019.9033959","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9033959","Mobile crowdsourcing;Incentive mechanism;Reverse-auction;QoS.","Task analysis;Crowdsourcing;Quality of service;Smart phones;Bandwidth;Sensors;Measurement","","1","","8","IEEE","12 Mar 2020","","","IEEE","IEEE Conferences"
"Identifying Dependent Annotators in Crowdsourcing","P. A. Traganitis; G. B. Giannakis","Dept. of ECE, Michigan State University, East Lansing, MI, USA; Dept. of ECE, University of Minnesota, Minneapolis, MN, USA","2022 56th Asilomar Conference on Signals, Systems, and Computers","7 Mar 2023","2022","","","1276","1280","Crowdsourcing is the learning paradigm that aims to combine noisy labels provided by a crowd of human annotators. To facilitate this label fusion, most contemporary crowdsourcing methods assume conditional independence between different annotators. Nevertheless, in many cases this assumption may not hold. This work investigates the effects of groups of correlated annotators in multiclass crowdsourced classification. To deal with this setup, a novel approach is developed to identify groups of dependent annotators via second-order moments of annotator responses. This in turn, enables appropriate dependence aware aggregation of annotator responses. Preliminary tests on synthetic and real data showcase the potential of the proposed approach.","2576-2303","978-1-6654-5906-8","10.1109/IEEECONF56349.2022.10052052","NSF(grant numbers:2103256,2126052,2128593,2212318,2220292); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10052052","Crowdsourcing;Weak supervision;Ensemble Learning;Classification","Crowdsourcing;Computers;Analytical models;Computational modeling;Clustering methods;Performance analysis;Noise measurement","","1","","28","IEEE","7 Mar 2023","","","IEEE","IEEE Conferences"
"Privacy-preserving survey by crowdsourcing with smartphones","S. G. Teo; N. Amudha; J. Cao","Institute for Infocomm Research, Singapore; Institute for Infocomm Research, Singapore; Institute for Infocomm Research, Singapore",2018 IEEE 4th World Forum on Internet of Things (WF-IoT),"7 May 2018","2018","","","647","651","In this paper we propose a solution for privacy-preserving survey. We assume a crowdsourcing platform with a big number of registered smartphones. The platform works as a coordinator between data owners and service requestors (i.e., survey users). It shifts most workload to the smartphones of data owners, and thus is lightweighted and scalable. For privacy protection, we apply cryptography techniques to ensure that the service requestors will get aggregated survey results, but will not learn personal information of any individual data owner. At the same time, the crowdsourcing platform will learn neither the information of individuals nor the aggregated survey results. In addition, different from existing work, by which data owners pass their data to survey agency and lose control on their data, our solution stores data at their owners' smartphones and allow the owners to control how their data will be used.","","978-1-4673-9944-9","10.1109/WF-IoT.2018.8355179","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8355179","","Cryptography;Protocols;Crowdsourcing;Smart phones;Servers;Data privacy","","1","","14","IEEE","7 May 2018","","","IEEE","IEEE Conferences"
"Crowdsourcing-Based Musical Predictions","N. Boyd; W. Chang; J. Wu","Department of Computer Science, Saint Joseph's University, Philadelphia, PA, USA; Department of Computer Science, Saint Joseph's University, Philadelphia, PA, USA; Department of Computer & Information Sciences, Temple University, Philadelphia, PA, USA",2017 IEEE 14th International Conference on Mobile Ad Hoc and Sensor Systems (MASS),"16 Nov 2017","2017","","","502","506","Data is becoming more and more valuable as technology advances. Through crowdsourcing organizations are able to collect large amounts of data at an effective rate with little cost. This paper proposes a crowdsourcing-based music playing system, where the next song to play is determined by the listening preferences of realtime online users. Unlike conventional radio play system, where songs are randomly selected, our system selects songs which satisfies the listening preferences of a majority of users, who are currently online. Our system consists of two important components: a predictor, which estimates a user's listening preferences based on his features, and a decision maker, which selects the next song to play based on a majority vote. In order to find out the relationship between user features and listening preferences, K-means algorithm is adopted. A large amount of real data is collected via online surveys, and extension simulations show that our system can effectively selects a proper song for its online audience.","2155-6814","978-1-5386-2324-4","10.1109/MASS.2017.79","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8108787","Crowdsourcing;Clustering;Mobile Networks","Crowdsourcing;Music;Clustering algorithms;Mobile communication;Companies;Data models","","1","","17","IEEE","16 Nov 2017","","","IEEE","IEEE Conferences"
"Noise correction of image labeling in crowdsourcing","B. Nicholson; V. S. Sheng; J. Zhang","Department of Computer Science, University of Central Arkansas; Department of Computer Science, University of Central Arkansas; Department of Computer Science, Hefei University of Technology",2015 IEEE International Conference on Image Processing (ICIP),"10 Dec 2015","2015","","","1458","1462","We investigate the methods of improving data quality, in terms of label accuracy, in the context of image labeling in crowdsourcing. First, we look at three consensus methods for inferring a ground-truth label from the multiple noisy labels obtained from crowdsourcing, i.e., Majority Voting (MV), Dawid Skene (DS), and KOS. We then apply three noise correction methods to correct labels inferred by these consensus methods, i.e., Polishing Labels (PL), Self-Training Correction (STC), and Cluster Correction (CC). Our experimental results show that the noise correction methods improve the labeling quality significantly.","","978-1-4799-8339-1","10.1109/ICIP.2015.7351042","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7351042","","Clustering algorithms;Crowdsourcing;Noise measurement;Labeling;Feature extraction;Machine learning algorithms;Yttrium","","1","","16","IEEE","10 Dec 2015","","","IEEE","IEEE Conferences"
"Crowdsourcing In-Situ Data Collection Using Gamification","S. Fritz; T. Sturn; M. Karner; S. Karanam; L. See; J. C. Laso Bayas; I. McCallum","International Institute for Applied Systems Analysis (IIASA), Laxenburg, Austria; International Institute for Applied Systems Analysis (IIASA), Laxenburg, Austria; International Institute for Applied Systems Analysis (IIASA), Laxenburg, Austria; International Institute for Applied Systems Analysis (IIASA), Laxenburg, Austria; International Institute for Applied Systems Analysis (IIASA), Laxenburg, Austria; International Institute for Applied Systems Analysis (IIASA), Laxenburg, Austria; International Institute for Applied Systems Analysis (IIASA), Laxenburg, Austria",2021 IEEE International Geoscience and Remote Sensing Symposium IGARSS,"12 Oct 2021","2021","","","254","257","The paper provides an overview of a number of crowdsourcing activities that have been spearheaded by researchers at the International Institute for Applied Systems Analysis (IIASA). In particular, we describe the different Geo-Wiki campaigns undertaken as well as an application called FotoQuest Go for in situ field data collection. We then focus on the rapid sorting application Picture Pile and the latest crop type classification approach implemented as part of the Earth Challenge 2020 campaign. Initial results from this latest application of Picture Pile show that a large number of reference data can be collected via crowdsourcing using gamification approaches, which can then be fed into algorithms for crop type mapping. Initial results show an accuracy of around 98% when the crowdsourced data are compared to parcel reference data from the field.","2153-7003","978-1-6654-0369-6","10.1109/IGARSS47720.2021.9554027","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9554027","crowdsourcing;in-situ data;crop types;mobile apps;gamification","Crowdsourcing;Training;Earth;Crops;Geoscience and remote sensing;Data collection;Tools","","1","","14","IEEE","12 Oct 2021","","","IEEE","IEEE Conferences"
"CrowdSheet: Instant Implementation and Out-of-Hand Execution of Complex Crowdsourcing","R. Suzuki; T. Sakaguchi; M. Matsubara; H. Kitagawa; A. Morishima",University of Tsukuba; University of Tsukuba; University of Tsukuba; University of Tsukuba; University of Tsukuba,2018 IEEE 34th International Conference on Data Engineering (ICDE),"25 Oct 2018","2018","","","1633","1636","We demonstrate CrowdSheet, a spreadsheet interface for implementing complex crowdsourcing. Despite its appeal, adoption of the spreadsheet paradigm is associated with two nontrivial problems: (1) how to design the interface, which must be a natural extension of existing spreadsheets, while guaranteeing a reasonable expressive power, and (2) how to incorporate techniques for improving data quality without sacrificing the spreadsheet's easy-to-use feature. In this demo, we show three things. First, CrowdSheet allows non IT experts to easily implement crowdsourcing applications with complex workflows. Second, CrowdSheet adopts only new two spreadsheet functions to implement a fairly wide range of real-world applications. Third, its modular architecture gives CrowdSheet a declarative feature that lets users choose alternative plans for improving data quality, while keeping the CrowdSheet description simple.","2375-026X","978-1-5386-5520-7","10.1109/ICDE.2018.00194","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8509415","rapid development;declarative crowdsourcing;end user computing","Task analysis;Crowdsourcing;Data integrity;Estimation;Computer architecture;Writing;Tools","","1","","16","IEEE","25 Oct 2018","","","IEEE","IEEE Conferences"
"A Multi-Objective Crowdsourcing Method for Mobile Video Streaming","X. Xu; S. Fu; L. Qi; X. Zhang; W. Dou","State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China; School of Computer and Software, Nanjing University of Information Science and Technology, Nanjing, China; School of Information Science and Engineering, Qufu Normal University, China; Department of Electrical and Computer Engineering, University of Auckland, New Zealand; State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China",2019 IEEE International Conference on Web Services (ICWS),"29 Aug 2019","2019","","","209","213","Due to the high demands of mobile video streaming, wireless networks have witnessed great pressure on increasing the transmitting rate. Crowdsourcing sets the trend of ensuring direct communication among the participants, thus expanding the bandwidth of networks, shunting the traffic volume of the core networks and improving the video service quality for mobile users. However, irregularly responding to the requestors poses a threat to the battery life of the mobile devices, and decreasing the service time and incomes of the providers remains challenging. To address this challenge, we propose a multi-objective crowdsourcing method, named MCM, for mobile video streaming. Technically, DBSCAN (Density-based Spatial Clustering for Applications with Noise) and IDP (Improved Dynamic Programming) are utilized to generate the service strategies. Consequently, experimental evaluations are conducted to demonstrate the efficiency of MCM.","","978-1-7281-2717-0","10.1109/ICWS.2019.00043","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8818411","crowdsourcing;video;mobile environment;energy;time","","","1","","16","IEEE","29 Aug 2019","","","IEEE","IEEE Conferences"
"Consolidating Orders in a Crowdsourcing Delivery Network","D. Y. Mo; Y. Wang; N. Chan","Department of Supply Chain and Information Management, Hang Seng Management College, Hong Kong; Department of Supply Chain and Information Management, Hang Seng Management College, Hong Kong; Department of Supply Chain and Information Management, Hang Seng Management College, Hong Kong",2018 IEEE International Conference on Industrial Engineering and Engineering Management (IEEM),"13 Jan 2019","2018","","","555","559","In this study, we explore the effects of consolidating orders on a crowdsourcing baggage delivery company. We use an empirical study of customers' preferences, a benchmarking study of pricing models, and an optimization tool for consolidating orders to show that a crowdsourcing strategy that includes order consolidation provides a competitive advantage to companies offering baggage delivery services. As order consolidation enhances the efficiency of the transportation network, drivers can increase revenue, and customers can save on the cost of delivering goods. Statistical analysis and numerical experiments are conducted to support these findings.","2157-362X","978-1-5386-6786-6","10.1109/IEEM.2018.8607771","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8607771","Crowdsourcing;order consolidation;delivery network;empirical study;network optimization.","Companies;Pricing;Crowdsourcing;Airports;Optimization;Benchmark testing","","1","","8","IEEE","13 Jan 2019","","","IEEE","IEEE Conferences"
"The Innovation Business Model of Blogs: Crowdsourcing on Web Content Producing","T. Tan","School of Management, Huazhong University of Science and Technology, Wuhan, China",2010 International Conference of Information Science and Management Engineering,"16 Sep 2010","2010","1","","89","93","This document has proposed an innovation business model, to use crowdsourcing to assist blogs website capturing value. With the concept of crowdsourcing, the paper focuses on innovative business model in three basic functions: market segmentation, value proposition and strategic positioning. This paper reveals the blog content produced by consumer groups, the value of producers and consumers to obtain, and the three targeting modes of blog-web.","","978-1-4244-7670-1","10.1109/ISME.2010.217","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5573921","Crowdsourcing;blogs;innovation business model;web content producing","Blogs;Communities;Production;Internet;Web sites;Companies","","1","","18","IEEE","16 Sep 2010","","","IEEE","IEEE Conferences"
"Teaching crowdsourcing development in undergraduate courses a comparative study","A. L'Erario; J. A. Fabri; R. H. C. Palácios; W. Godoy; W. S. de Deus","UTFPR-Universidade Tecnológica Federal do Paraná, Cornélio Procópio, Paraná, Brasil; UTFPR-Universidade Tecnológica Federal do Paraná, Cornélio Procópio, Paraná, Brasil; UTFPR-Universidade Tecnológica Federal do Paraná, Cornélio Procópio, Paraná, Brasil; UTFPR-Universidade Tecnológica Federal do Paraná, Cornélio Procópio, Paraná, Brasil; PPGI - Programa de Pós-graduação em Informática, UTFPR-Universidade Tecnológica Federal do Paraná, Cornélio Procópio, Paraná, Brasil",2017 12th Iberian Conference on Information Systems and Technologies (CISTI),"13 Jul 2017","2017","","","1","6","The crowdsourcing (CS) is a software development practice that increases in the productive sector. This environment is supported by a platform which relates the crowd, the provider, the sponsor and the developer. Microtasks are executed by people, and these are joining in a large project. The teaching of crowdsourcing in undergraduate courses is minimal compared to the teaching of traditional Distributed Software Development (DSD). This paper shows the comparison among the teaching of DSD and the teaching of CS. We executed two experiments for verifying the differences among its. The results show these differences in the point of view of the teachers, students and content.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975766","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975766","Crowdsourcing;Distributed Software Development;learning;teaching","Crowdsourcing;Software;Education;Monitoring;Measurement;Stakeholders;Cascading style sheets","","","","23","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Online Programming Platform Based on Crowdsourcing","P. Zhang; Y. Song; B. Kang; W. Chen","School of Software, Beihang University, Beijing, China; School of Software, Beihang University, Beijing, China; School of Software, Beihang University, Beijing, China; Tencent University Relations, Tencent, Beijing, China",2018 13th International Conference on Computer Science & Education (ICCSE),"20 Sep 2018","2018","","","1","6","Computer programming has become a popular course in most universities. More and more students learn and practice programming on websites. However, many online programming websites such as online judges are oriented to users preparing for the International Collegiate Programming Contests. For other websites oriented to novice programmers, the maintenance and updating of the website content has become a significant and costly problem. So we designed a crowdsourcing-based online programming platform that allows most users to update and maintain together. Only administrators involving a small number of teachers and experienced teaching assistants are paid for managing it. As a learning community with a large number of users and exercises, if there are a few administrators that are responsible for the maintenance, the efficiency of construction will be quite limited. Crowdsourcing makes the content construction more efficient and the exercise's quality more reasonable.","2473-9464","978-1-5386-5495-8","10.1109/ICCSE.2018.8468735","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8468735","e-learning;crowdsourcing;online-judge;programming platform","Crowdsourcing;Programming profession;Task analysis;Technological innovation;Education;Encoding","","","","11","IEEE","20 Sep 2018","","","IEEE","IEEE Conferences"
