"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Cognitive Load Comparison of Traditional and Distributed Pair Programming on Visual Programming Language","C. -Y. Tsai; Y. -F. Yang; C. -K. Chang","Department of Information and Learning Technology, National University of Tainan, Tainan, Taiwan; Department of Information and Learning Technology, National University of Tainan, Tainan, Taiwan; Department of Information and Learning Technology, National University of Tainan, Tainan, Taiwan",2015 International Conference of Educational Innovation through Technology (EITT),"4 Apr 2016","2015","","","143","146","Research results from computer science education show that pair programming is an effective teaching strategy on learning performance for computer science education in K-12. However, pair programming is not popularly used in K-12. One important issue is because sometimes pair programming by K-12 students is not as effective as expected. This study examines whether pair programming is effective from cognitive load perspective in distributed situation. We compares the cognitive loads for the visual programming language, called Star Logo TNG, under three circumstances that is alone, pair programming, and distributed pair programming. The experimental results show that learners prefer traditional pair programming to alone. Moreover, the pair programming can reduce germane cognitive load significantly. However, there is no significant difference between the single and distributed pair programming. Meanwhile, there is no significant difference on learning performance between traditional and distributed pair programming. Those results indicate the learning support and knowledge sharing tools for distributed pair programming could be improved.","","978-1-4673-8038-6","10.1109/EITT.2015.37","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446165","computer science education;distributed pair programming;visual programming language;cognitive load;Star Logo TNG","Programming profession;Computer languages;Visualization;Load modeling;Computer science education","","6","","10","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"Automatic learning ontology from relational schema","L. Yiqing; L. Lu; L. Chen","Beijing Information Science and Technology University, Beijing, CN; Beihang University, Beijing, CN; Beijing Information Science and Technology University, Beijing, CN",2012 IEEE Symposium on Robotics and Applications (ISRA),"18 Jun 2012","2012","","","592","595","In order to knowledge understanding and communication between different areas, knowledge sharing and coordination require a general conception framework of enterprise knowledge expression and communication, and form shared concept protocol in supply chain. There're numerous useful history data in existing database of enterprise, and actually relational database contains concept model of related areas. This paper proposes 11 mapping rules to convert relational database schema to ontology. Several actual cases are present to explain these mapping rules, and comparison to some other existing methods is also discussed at the end of this paper.","","978-1-4673-2207-2","10.1109/ISRA.2012.6219258","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6219258","Ontology;Relational schema;Ontology learning;Ontology construction","Robots","","6","","9","IEEE","18 Jun 2012","","","IEEE","IEEE Conferences"
"Cross Modality Knowledge Distillation for Multi-modal Aerial View Object Classification","L. Yang; K. Xu","The University of Sydney, Camperdown, NSW, Australia; Key Laboratory for Parallel and Distributed Processing Changsha, China",2021 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW),"1 Sep 2021","2021","","","382","387","In the case of bad weather or low lighting conditions, a single sensor may not be able to capture enough information for object identification. Compared with the traditional optical image, synthetic aperture radar (SAR) imaging has greater advantages, such as the ability to penetrate through fog and smoke. However, SAR images are of low resolution and contaminated by high-level speckle noise. As a result, it is of great difficulty to extract powerful and robust features from the SAR images. In this paper, we explored whether multiple imaging modalities can improve the object detection performance. Here, we propose a Cross Modality Knowledge Distillation (CMKD) paradigm, and explore two different network structures named CMKD-s and CMKD-m for the object classification task. Specifically, CMKD-s transfers the information captured by the two sensors using the online knowledge distillation, which can achieve cross-modal knowledge sharing and enhance the robustness of the aerial view object classification model. Moreover, leveraging the semi-supervised enhanced training, we proposed a novel method named CMKD-m, which strengthens the model for mutual knowledge transfer. Through quantitative comparison, we found that CMKD-s and CMKD-m outperform the method without knowledge transfer, on the NTIRE2021 SAR-EO challenge dataset.","2160-7516","978-1-6654-4899-4","10.1109/CVPRW53098.2021.00048","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9522712","","Training;Speckle;Feature extraction;Radar polarimetry;Data models;Robustness;Pattern recognition","","6","","18","IEEE","1 Sep 2021","","","IEEE","IEEE Conferences"
"Towards Intuitive Work Modeling with a Tangible Collaboration Interface Approach","S. Oppl","Department of Business Information Systems-Communications Engineering, University of Linz, Austria",15th IEEE International Workshops on Enabling Technologies: Infrastructure for Collaborative Enterprises (WETICE'06),"12 Feb 2007","2006","","","400","405","Models of human work are well recognized means for representing multiple elements of an organization in a mutually tuned form. However, humans and systems tend to use different forms of representation when expressing their knowledge. Most of the widespread modelling approaches focus on a system designer's or software view rather than on intuitive and comprehensive (re)presentations of mental models of users. Tangible interfaces that support the modelling process in an intuitive way could help to reduce the cognitive load when leveraging individual mental models of work processes. In a collaborative setting the immediate and concurrent manipulation of model elements fosters the reflection and discussion of both modelling a work domain and corresponding processes. In this way, it facilitates the development of common views on work tasks and knowledge sharing","1524-4547","0-7695-2623-3","10.1109/WETICE.2006.71","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4092243","","Collaborative work;Humans;International collaboration;Knowledge management;Business communication;Cognitive science;Automotive engineering;Information systems;Systems engineering and theory;Software design","","5","","26","IEEE","12 Feb 2007","","","IEEE","IEEE Conferences"
"Ontology-based Dementia Care Support System","H. Jeon; S. Park; J. Choi; Y. Lim","Korea Institute of Science and Technology, Seongbuk-gu, Seoul, KR; Korea Institute of Science and Technology, Seongbuk-gu, Seoul, KR; Korea Institute of Science and Technology, Seongbuk-gu, Seoul, KR; Korea Institute of Science and Technology, Seongbuk-gu, Seoul, KR",2018 40th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),"28 Oct 2018","2018","","","3318","3321","In this paper, we have designed an ontology-based knowledge system for caring person with dementia at home or care facility. Proposed system contains an ontology that describes the knowledge of dementia patient, dementia symptoms, indoor environment, qualitative things and various patient's situation happening during daily life. We first describe the overall system architecture of the proposed system targeting at supporting caregivers or family members that can provide appropriate care guides for distinct symptoms of a dementia patient. We have tested the feasibility of the proposed system with two different prototypal application systems: robot platform and knowledge sharing system.","1558-4615","978-1-5386-3646-6","10.1109/EMBC.2018.8512965","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8512965","","Dementia;Knowledge based systems;Cognition;Ontologies;Task analysis;Robot sensing systems","Caregivers;Dementia;Family;Humans","5","","15","IEEE","28 Oct 2018","","","IEEE","IEEE Conferences"
"Factors Affecting Teachers' Motivation to Adopt Cloud-based E-learning System in Iraqi Deaf Institutions: A pilot Study","N. A. Hashim; M. Mukhtar; N. Safie","Faculty of Information Science and technology, Universiti Kebangsaan Malaysia, Bangi, Selangor, Malaysia; Faculty of Information Science and technology, Universiti Kebangsaan Malaysia, Bangi, Selangor, Malaysia; Faculty of Information Science and technology, Universiti Kebangsaan Malaysia, Bangi, Selangor, Malaysia",2019 International Conference on Electrical Engineering and Informatics (ICEEI),"10 Feb 2020","2019","","","272","277","Hard-of-hearing (HoH) and hearing loss or hearing-impaired individuals describe “those who cannot hear or do not hear well” due to being born deaf or who may have lost some or all of their hearing ability at some time in their life. Some of the hearing-impaired people use sign language to communicate with other similarly-affected individuals as well as with those with normal hearing ability. Sign language comprises a range of hand shapes, facial expressions, body movements, and lip patterns. Currently, one of the most urgent requirements of the hearing-impaired, especially the young among them is their education needs. They need to learn how to communicate and convey information as well as effectively share learning materials between them. Towards this end, the potential solution lies in the use of today's advanced modern global technology innovations, such as cloud based on e-learning systems. This system can be made accessible to instructors and students and prove to be a practical and effective pedagogical tool for the hearing-impaired and their instructors. This study aims to investigate the key factors that can positively impact teachers' motivation to adopt cloud based on e-learning systems for deaf students. A survey research design method was chosen to verify the factors and construct the relationship between them. The main factors that may affect teachers' motivation to adopt and use cloud based on the e-learning system and involve the following key factors: hardware availability, software modularity, cost, security and privacy, training, knowledge sharing, top management support, sign language, video and animation, online dictionary, teacher motivation, and system adoption. To verify the reliability of the questionnaire, a pilot study was done among 30 participants. The questionnaire was distributed among teachers of deaf students in Baghdad deaf institutes to examine the hypothesis on each factor. Cronbach's Alpha coefficient reliability and exploratory factor analysis EFA test in SPSS 22 software package was employed to verify the reliability of the questionnaire. The results showed that the value of Cronbach's Alpha coefficient is 0.7 or more and KMO are above the threshold values in the test, which are standard.","2155-6830","978-1-7281-2418-6","10.1109/ICEEI47359.2019.8988854","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8988854","E-learning;Cloud computing;Deaf;Hearing loss;Pilot study and Iraq","","","5","","32","IEEE","10 Feb 2020","","","IEEE","IEEE Conferences"
"mBOSSS+: A Mobile Web Services Framework","J. Zhang; D. Levy; S. Chen; J. Zic","School of Electrical and Information Engineering, University of Sydney, NSW, Australia; School of Electrical and Information Engineering, University of Sydney, NSW, Australia; Information Engineering Laboratory, ICT Centre, CSIRO, NSW, Australia; Information Engineering Laboratory, ICT Centre, CSIRO, NSW, Australia",2010 IEEE Asia-Pacific Services Computing Conference,"4 Feb 2011","2010","","","91","96","Web services have been widely accepted as a platform-independent services-oriented technology. On the other hand, ubiquitous technologies are getting popular in a variety of domain applications. In particular, hosting web services from mobile devices became a way of extending knowledge sharing for teaching and learning purposes. This paper presents our design and implementation of a mobile web services framework for syndromic surveillance diagnosis and learning. This framework can assist farmers and veterinary students to study surveillance and diagnosis of farm animal diseases in the field. In this paper, we also present a performance study of hosting web services on mobile devices by evaluating the mobile learning application.","","978-1-4244-9396-8","10.1109/APSCC.2010.95","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5708558","mobile information sharing;in field learning;mobile web service;soap attachment;mobile web service performance","Mobile communication;Simple object access protocol;Diseases;Databases;Mobile handsets;Multimedia communication","","5","","16","IEEE","4 Feb 2011","","","IEEE","IEEE Conferences"
"Identification of Ayurvedic Leaves using Deep Learning","S. G. Kale; S. Ansari; T. Khan; M. Chitriv; H. Sathone; H. Mansata; P. G. Jaiswal; N. R. Wankahde; R. Umate","Department of Information Technology, YCCE, Nagpur; Department of Information Technology, YCCE, Nagpur; Department of Information Technology, YCCE, Nagpur; Department of Information Technology, YCCE, Nagpur; Department of Information Technology, YCCE, Nagpur; Department of Information Technology, YCCE, Nagpur; Department of Information Technology, YCCE, Nagpur; Department of Information Technology, YCCE, Nagpur; Jawaharlal Nehru Medical College, Datta Meghe Institute of Medical Sciences, Wardha","2023 International Conference on Communication, Circuits, and Systems (IC3S)","7 Jul 2023","2023","","","1","6","Ayurveda means the science of life as it can blend into our lifestyle very easily. Ayurveda uses medicinal plant leaves, roots and fruits for treatment of various diseases and it has got so much importance and attention as it has less harmful effects than normal medicines. So, now a day’s Ayurveda is one of the emerging research field of health care domain. Currently identification of medicinal plants is depending on human’s expertise and knowledge sharing from generation to generation. As a human being it is inevitable part to make mistakes in identification of Ayurvedic plant which can lead to unwanted effects. So, an automated system using some advance technology like computer vision and machine learning, which will correctly identify the class of plant using plant leaf, is high in demand in Ayurveda healthcare domain. This research is carried out on self-created dataset of 4390 images of 35 different species of medical leaves. This system is an android platform based application which is used to classify medicinal leaves by using convolution neural network(CNN) .The dataset were divided into 80% training and 20% images for testing. Various measuring parameters are used to evaluate system performance. The reported accuracy for this system is 94.10%","","979-8-3503-2590-4","10.1109/IC3S57698.2023.10169388","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10169388","CNN (Convolutional Neural Network);Image classification;Computer vision","Training;System performance;Operating systems;Medical services;Feature extraction;Convolutional neural networks;Integrated circuit modeling","","5","","15","IEEE","7 Jul 2023","","","IEEE","IEEE Conferences"
"Evaluating collaborative applications from a knowledge management approach","A. Vizcaino; M. Piattini; M. Martinez; G. Aranda","Escuela Superior de Informática1, University of Castilla La Mancha, Spain; Escuela Superior de Informática1, University of Castilla La Mancha, Spain; Escuela Superior de Informática1, University of Castilla La Mancha, Spain; Escuela Superior de Informática1, University of Castilla La Mancha, Spain",14th IEEE International Workshops on Enabling Technologies: Infrastructure for Collaborative Enterprise (WETICE'05),"3 Jan 2006","2005","","","221","225","Different focuses exist to evaluate collaborative systems. Since knowledge is becoming the most important asset of enterprises, we propose evaluating collaborative tools by using a knowledge management approach. To do so, we analyze six aspects of the knowledge management process, which are: knowledge creation, knowledge accumulation, knowledge sharing, knowledge utilization, knowledge internalization and knowledge integration and then propose a model to evaluate each one.","1524-4547","0-7695-2362-5","10.1109/WETICE.2005.36","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1566212","Collaborative tools Evaluation;knowledge management.","Collaboration;Knowledge management;Collaborative tools;Usability;Companies;Collaborative work;Software quality;ISO standards;Production;Content management","","5","","33","IEEE","3 Jan 2006","","","IEEE","IEEE Conferences"
"Ant Colony Optimization for Multi-phase Traffic Signal Control","P. -S. Shih; S. Liu; X. -H. Yu","Department of Electrical Engineering, California Polytechnic State University, San Luis Obispo, CA, USA; Department of Electrical Engineering, California Polytechnic State University, San Luis Obispo, CA, USA; Department of Electrical Engineering, California Polytechnic State University, San Luis Obispo, CA, USA",2022 IEEE 7th International Conference on Intelligent Transportation Engineering (ICITE),"18 Apr 2023","2022","","","517","521","Traffic congestion has significant impact on everyone’s daily life. Setting optimal signal sequence and timing at traffic intersections can effectively increase the capacity of existing infrastructures, avoid conflict, and reduce traffic jam. Ant colony optimization (ACO) is a meta-heuristic method based on the behaviors of artificial ants with collaboration and knowledge-sharing mechanism during their food-seeking process. ACO algorithm has been applied to traffic signal optimization in literature; however, current studies often focus on the development of two-phase controllers which is less computationally complex. In this research, we extend the ACO-based approach for eight-phase dual-ring traffic control to reduce vehicle delay and queue length at intersections. Computer simulation results indicate the proposed approach is more efficient than the conventional fully actuated control method for heavy and unbalanced traffic demand.","","978-1-6654-6007-1","10.1109/ICITE56321.2022.10101431","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10101431","traffic signal timing;ant colony optimization;traffic intersection;swarm intelligence;dual-ring traffic signal control","Ant colony optimization;Computer simulation;Metaheuristics;Transportation;Collaboration;Traffic control;Delays","","5","","14","IEEE","18 Apr 2023","","","IEEE","IEEE Conferences"
