"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Study of Enterprise Project Management Knowledge Base Management System Based on Ontology","X. Shu; X. Qin","School of Management, Northwestern Polytechnical University, China; School of Mechatronics, Northwestern Polytechnical University, China","2008 International Conference on Information Management, Innovation Management and Industrial Engineering","6 Jan 2009","2008","3","","275","278","Aiming at the problems in present knowledge management for enterprise project management, such as knowledge scattered storage and innovated knowledgepsilas untimely storage, etc., this paper quoted the idea of ontology to project management field. We discussed the acquisition, classification, representation method, and maintenance of knowledge base of project management knowledge in enterprise, then put forward a knowledge frame based on ontology in order to supporting knowledge sharing and reuse.","2155-1472","978-0-7695-3435-0","10.1109/ICIII.2008.284","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4737774","Project Management;Ontology","Project management;Knowledge management;Ontologies;Innovation management;Conference management;Engineering management;Sustainable development;Vocabulary;Information management;Industrial engineering","","","","10","IEEE","6 Jan 2009","","","IEEE","IEEE Conferences"
"Elite Developers' Activities at Open Source Ecosystem Level","Z. Wang; Y. Feng; Y. Wang; J. A. Jones; D. Redmiles","University of California, Irvine, CA, USA; University of California, Irvine, CA, USA; Rochester Institute of Technology, NY, USA; University of California, Irvine, CA, USA; University of California, Irvine, CA, USA",2020 IEEE/ACM 42nd International Conference on Software Engineering: Companion Proceedings (ICSE-Companion),"1 Dec 2020","2020","","","312","313","OSS ecosystems promote code reuse, and knowledge sharing across projects within them. An ecosystem's developers often develop similar activity patterns which might impact project outcomes in an ecosystem-specific way. Since elite developers play critical roles in most OSS projects, investigating their behaviors at the ecosystem level becomes urgent. Thus, we aim to investigate elite developers' activities and their relationships with project outcomes (productivity and quality). We design an large scale empirical study which characterizes elite developers' activity profiles and identifies the relationships between their effort allocations and project outcomes across five ecosystems. Our current results and findings reveal that elite developers in each ecosystem do behave in ecosystem-specific ways. Further, we find that the elites' effort allocations on different activity categories are potentially correlated with project outcomes.","2574-1926","978-1-4503-7122-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9270374","open source ecosystem;elite developers;activity;project outcomes","Ecosystems;Python;Correlation;Resource management;Open source software;Project management;Productivity","","","","11","","1 Dec 2020","","","IEEE","IEEE Conferences"
"From knowledge to competitive advantage: The Toyota knowledge network case study","Tang Chenglin; Gu Xin","Sichuan University, Chengdu, China; Sichuan University, Chengdu, China",The 2nd International Conference on Information Science and Engineering,"17 Jan 2011","2010","","","265","268","Knowledge creation, knowledge sharing and knowledge transfer are of strategic importance in bringing competitive advantage to companies in network settings. Taking Toyota's case as an example to show how these activities take place and how knowledge network aid to gain competitive advantage for a company.","2160-1291","978-1-4244-7618-3","10.1109/ICISE.2010.5690476","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5690476","knowledge network;knowledge tranfer;knowledge sharing;competitive advantage","Knowledge engineering;Knowledge transfer;Production;Companies;Vehicles","","","","14","IEEE","17 Jan 2011","","","IEEE","IEEE Conferences"
"Ontology Modeling and Application of Multi-agent for Negotiation System","Q. Pu; H. Zhang","School of Information Engineering, Minzu University of China, Beijing, China; School of Information Engineering, Minzu University of China, Beijing, China","2016 IEEE 14th Intl Conf on Dependable, Autonomic and Secure Computing, 14th Intl Conf on Pervasive Intelligence and Computing, 2nd Intl Conf on Big Data Intelligence and Computing and Cyber Science and Technology Congress(DASC/PiCom/DataCom/CyberSciTech)","13 Oct 2016","2016","","","105","108","Negotiation is an important part of e-commerce links, it has been a lot of applications on intelligent models, and interactive information processing has been proposed. But we have not formed a common set of negotiation model and negotiation. With the application and development of computer technology and artificial intelligence technology, multi-Agent technology to effectively negotiate provides a good scheme. This paper proposes a domain ontology and multi-agent interoperability framework, it can provide knowledge sharing e-commerce negotiation services.","","978-1-5090-4065-0","10.1109/DASC-PICom-DataCom-CyberSciTec.2016.35","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7588829","negotiation;ontology;multi-agent","Ontologies;Interoperability;Semantics;Protocols;Multi-agent systems;Business","","","","8","IEEE","13 Oct 2016","","","IEEE","IEEE Conferences"
"Collaboration model based on entity-concepts connectivity","O. Martikainen; M. Pallot; A. Alasalmi","Department of Information Processing Science, University of Oulu, Oulu, Finland; EsoCE-NET, Rome, Italy; Department of Information Processing Science, University of Oulu, Oulu, Finland",2007 IEEE International Technology Management Conference (ICE),"25 Apr 2016","2007","","","1","8","Collaboration in research and development (R&D) has been increasing rapidly since the 1980s in parallel with accelerating technological change, the internationalisation of firms and globalisation of the world economy. Further, the development of information and communication technology (ICT) infrastructures with new networking features, such as Internet and wireless services, has accentuated the importance of managing knowledge flows rather than the flow of goods. As a consequence, R&D is increasingly undertaken in networks spanning different technology fields, industry and national boundaries. New forms of collaboration are also emerging, ranging from informal bilateral collaboration to highly complex multilateral and multi-layered networks. At the same time competition is intensifying due to the global reach of firms. The knowledge network approach within the framework of the AMI@Work can be used to model community formation based on the competencies of individuals in a collaborative setting. This paper develops an entity-concept connectivity model by including complementary concepts in concept proximity measure of Fuchs, Kittovski and Köhler and by applying the Axelrod landscape modelling to analyse the utility of collaboration. The model suggests some new research directions to further deepen our understanding of knowledge sharing and innovation in the ICT sector. The concept proximity measure is defined as the logarithm of the sum of the relevancies of concept classes of the collaborating parties. The utility of collaboration is defined similarly as the energy measure in landscape modelling. The utility is the sum of the products between the distances of collaboration and the number of alliances between the collaborating parties. One application of the model is the analysis of firm alliances based on concept proximity measure calculated from the patent references. The example shows that there is an inverse-U shaped utility distribution of firm pairs with respect to the concept proximity measure of the corresponding firms.","","978-1-5090-0600-7","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7458652","Firm Collaboration;Collaborative Work;Strategic R&D Alliances;Patents;Concept Relevance;Concept Proximity","Acceleration","","","","11","","25 Apr 2016","","","IEEE","IEEE Conferences"
"Granular computing and human-centricity in computational intelligence","W. Pedrycz","Systems Research Institute, Polish Academy of Sciences, Warsaw, Poland",9th IEEE International Conference on Cognitive Informatics (ICCI'10),"11 Oct 2010","2010","","","2","2","Summary form only given. Information granules and their computing, which give rise to the framework of Granular Computing, deliver interesting opportunities to endow processing with an important facet of human-centricity. This facet directly implies that the underlying processing supports non-numeric data inherently associated with the variable perception of humans and generates results being seamlessly comprehended by users. Given that systems, which are quite commonly become distributed and hierarchical, managing granular information in hierarchical and distributed architectures is of growing interest, especially when invoking mechanisms of knowledge generation and knowledge sharing. The outstanding feature of human centricity of Granular Computing along with essential fuzzy set-based constructs constitutes the crux of our study. We elaborate on some new directions of knowledge elicitation and quantification realized in the setting of fuzzy sets. With this regard, we concentrate on an idea of knowledge-based clustering, which aims at the seamless realization of the data-expertise design of information granules. It is also emphasized that collaboration and reconciliation of locally available knowledge give rise to the concept of higher type information granules. The other interesting directions enhancing human centricity of computing with fuzzy sets, deals with non-numeric, semi-qualitative characterization of information granules (fuzzy sets) as well as inherent evolving capabilities of associated human-centric systems. We discuss a suite of algorithms facilitating a qualitative assessment of fuzzy sets, formulate a series of associated optimization tasks guided by well-formulated performance indexes, and discuss the underlying essence of the resulting solutions.","","978-1-4244-8042-5","10.1109/COGINF.2010.5599759","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5599759","","Fuzzy sets;Computational intelligence;Computers;Software engineering;Humans;Knowledge based systems;Cybernetics","","","","","IEEE","11 Oct 2010","","","IEEE","IEEE Conferences"
"Design and Development of Interactive Media Application Based on Android Case Study of Hydrocarbon Chemical Lesson Materials","I. N. T. A. Putra; K. S. Kartini; P. S. U. Putra; I. N. W. Adnyana; N. K. N. N. Pande","Dept. of Informatic Engineering, STMIK STIKOM Indonesia, Denpasar, Indonesia; Dept. of Informatic Engineering, STMIK STIKOM Indonesia, Denpasar, Indonesia; Dept. of Informatic Engineering, STMIK STIKOM Indonesia, Denpasar, Indonesia; Dept. of Informatic Engineering, STMIK STIKOM Indonesia, Denpasar, Indonesia; Dept. of Informatic Engineering, STMIK STIKOM Indonesia, Denpasar, Indonesia",2021 6th International Conference on New Media Studies (CONMEDIA),"29 Nov 2021","2021","","","113","117","This study aims to design interactive media builds based on mobile application android in chemistry subject matter, namely hydrocarbons. This research uses the knowledge management method which consists of several stages including (1) Knowledge Discovery (2) Knowledge Capture (3) Knowledge Sharing (4) Knowledge Application. The object of this research is interactive media based on android hydrocarbon chemistry subject matter. This study used a subject consisting of 4 experts, namely 2 media experts and 2 material experts. Instruments in data collection based on functional requirements and test results were analyzed using the User Experience Questionnaire. The research results were obtained using black box testing, based on functional testing combined with testing scenarios, obtaining 100% results to function properly. The results of the analysis were obtained by using the User Experience Questionnaire in order to obtain a Good scale.","","978-1-6654-3354-9","10.1109/CONMEDIA53104.2021.9616994","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9616994","Android;Mobile Application;Interactive Media Application;Hydrocarbon;Chemical Lesson","Chemistry;Instruments;Media;Hydrocarbons;Data collection;Knowledge discovery;User experience","","","","15","IEEE","29 Nov 2021","","","IEEE","IEEE Conferences"
"An approach on Business process cooperation based on Ontology","W. Tan; F. Yang","School ofInformation Science and Technology, Nanjing University of Aeronautics and Astronautics, Jiangsu, China; Institute ofComputer Software and Theory, Zhejiang Normal University, ZJNU, Jinhua, Zhejiang, China",2008 Third International Conference on Pervasive Computing and Applications,"13 Feb 2009","2008","2","","644","649","Ontology is considered as one of the most important roles in knowledge sharing and reusing. However, how to effectively construct the enterprise process simulation domain ontology is a difficult problem. This paper proposed a pattern-layer Enterprise process ontology construction approach based on the EPMS and simple characteristic of CIM-OSA patterns in process simulation. The first step of this method is to construct a prototype of the process domain ontology having several representative conceptions and relations. And then it makes as enterprise architecture to manufacturing. Finally, it expands the prototype system of the enterprise process simulation. In the end of the paper, it gives an experimental result to show that the proposed method can effectively simulate business process and shows a useful diagnosis.","","978-1-4244-2020-9","10.1109/ICPCA.2008.4783690","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4783690","Enterprise Information System;Business Process Model;Process Reorganization;Process Ontology;Simulation Engine","Ontologies;Business process re-engineering;Computational modeling;Pervasive computing;Analytical models;Management information systems;Information systems;Power system modeling;Physics computing;Intelligent networks","","","","24","IEEE","13 Feb 2009","","","IEEE","IEEE Conferences"
"Knowledge management health status assessment: a South African government department case study","R. T. Hans; E. Ledwaba","Department of Software Engineering, Tshwane University of Technology Pretoria, South Africa; Sonjana Business Solutions, Pretoria, South Africa","2014 International Conference on Computer, Communications, and Control Technology (I4CT)","2 Oct 2014","2014","","","209","213","The South African government faces a situation where a lot of information and knowledge relating to service delivery is continuously being accumulated. The challenge is that there is no systematic way of capturing, organizing, storing, sharing and using this knowledge to enhance innovation and service delivery in some of the government departments. To address this, there are a number of knowledge management (KM) initiatives across all government spheres, namely, national, provincial and local. One such initiative was a KM audit project by Sonjana Business Solutions in one of South African government departments. The department is currently experiencing serious challenges with respect to knowledge management issues. The KM audit was to establish a better picture of KM limitations. This research paper is a result of that KM audit project. The KM audit found that there were challenges and hurdles that would need to be overcome in order to develop an effective KM assimilation and permeation in the department. These hurdles are: Change management, Culture of knowledge sharing, Staff training, IT support, and Stakeholder management. From the KM audit results, recommendations on how to address the identified challenges were provided.","","978-1-4799-4555-9","10.1109/I4CT.2014.6914176","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6914176","knowledge management;change management;stakeholder management;culture;leadership;audit","Knowledge management;Government;Lead;Training;Systematics","","","","24","IEEE","2 Oct 2014","","","IEEE","IEEE Conferences"
"Evaluation of knowledge management implementation at P2LD (deep sea research center)","W. Ce; N. L. Dian Permatasari Sutarna","Information Systems Department, Bina Nusantara University, Jakarta, Indonesia; Information Systems Department, Bina Nusantara University, Jakarta, Indonesia",2017 International Conference on Information Management and Technology (ICIMTech),"1 Feb 2018","2017","","","345","349","Knowledge management of a Research Institute is an important and inseparable. It because the only product produced by Research Institute is knowledge. P2LD LIPI (Deep Sea Research Center — Indonesian Institute of Sciences) has faced problems; one of them is limited human resources, noticed from the number of available researchers who are mostly in their retirement period. It requires right solution to solve it, which is right KM implementation to give positive impact for organization advancement. That problem is noticed before the existence of knowledge sharing culture and lack of KM understanding, so knowledge is only owned by an individual. The current KM implementation do not give the expected result yet and need to be evaluated the reason and how to solve. Instrument that is used in research has been tested both validity and reliability. This study used OCAI as instrument that researched the effect of organization culture to KM process and questionnaires as instrument that researched the effect of organization structure to KM process in P2LD LIPI. Using simple regression analysis tests KM process and organization structure. From analysis, P2LD organization culture is expected to have clan and hierarchy cultures with requirements clan dominates and from organization structure and KM process are resulted an analysis that there is an influence between those 2 variables. From this research, it can be concluded that organization culture at P2LD is expected to be clan and hierarchy that are flexible, caring each other, stable and controllable. Besides that, there will be top-down information flow and working in team.","","978-1-5386-2930-7","10.1109/ICIMTech.2017.8273563","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8273563","Knowledge Management;Organization Culture;Organization Structure;KM Process;OCAI","Organizations;Instruments;Portals;Cultural differences;Reliability;Retirement;Regression analysis","","","","48","IEEE","1 Feb 2018","","","IEEE","IEEE Conferences"
